time,hka,mldfa,mpta,jlca,mldta,delta
6.770,190.479,141.290,27.424,0.807,177.713,-125.152
6.780,190.512,141.833,26.907,0.749,177.082,-126.187
6.790,190.522,142.344,26.415,0.719,176.427,-127.170
6.800,190.521,142.858,25.877,0.744,175.693,-128.246
6.810,190.555,143.366,25.381,0.697,175.061,-129.237
6.820,190.585,143.855,24.818,0.741,174.337,-130.364
6.830,190.603,144.336,24.287,0.774,173.698,-131.425
6.840,190.637,144.813,23.764,0.786,173.077,-132.472
6.850,190.719,145.273,23.184,0.824,172.352,-133.632
6.860,190.723,145.679,22.696,0.903,171.810,-134.608
6.870,190.846,146.175,22.131,0.848,171.184,-135.738
6.880,190.886,146.748,21.612,0.754,170.613,-136.776
6.890,190.879,147.164,21.137,0.820,170.107,-137.725
6.900,190.879,147.561,20.642,0.918,169.584,-138.715
6.910,190.866,147.999,20.155,0.980,169.068,-139.690
6.920,190.895,148.362,19.658,1.085,168.556,-140.683
6.930,190.844,148.715,19.203,1.238,168.114,-141.594
6.940,190.807,149.066,18.762,1.366,167.709,-142.476
6.950,190.774,149.414,18.350,1.462,167.353,-143.301
6.960,190.709,149.733,17.969,1.590,167.041,-144.062
6.970,190.686,150.036,17.628,1.649,166.790,-144.743
6.980,190.669,150.309,17.303,1.719,166.566,-145.394
6.990,190.595,150.549,17.035,1.820,166.411,-145.929
7.000,190.565,150.772,16.766,1.898,166.253,-146.469
7.010,190.502,150.964,16.546,1.988,166.170,-146.909
7.020,190.442,151.125,16.324,2.109,166.097,-147.351
7.030,190.363,151.289,16.158,2.190,166.073,-147.684
7.040,190.378,151.365,15.970,2.288,166.039,-148.060
7.050,190.270,151.554,15.888,2.288,166.124,-148.223
7.060,190.042,151.730,15.886,2.342,166.283,-148.228
7.070,189.748,151.939,16.177,2.136,166.779,-147.645
7.080,189.849,151.858,15.855,2.438,166.534,-148.291
7.090,189.590,151.935,15.867,2.608,166.692,-148.266
7.100,189.665,152.033,15.606,2.697,166.518,-148.788
7.110,189.622,152.109,15.438,2.830,166.471,-149.123
7.120,189.576,152.201,15.252,2.971,166.384,-149.495
7.130,189.423,152.274,15.313,2.990,166.678,-149.373
7.140,189.327,152.344,15.243,3.086,166.725,-149.515
7.150,189.357,152.402,15.115,3.126,166.728,-149.770
7.160,189.370,152.447,15.068,3.115,166.817,-149.864
7.170,189.349,152.477,15.089,3.085,166.987,-149.822
7.180,189.300,152.500,15.144,3.055,167.206,-149.711
7.190,189.325,152.522,15.045,3.108,167.201,-149.910
7.200,189.162,152.537,15.177,3.124,167.508,-149.645
7.210,188.961,152.550,15.370,3.119,167.857,-149.260
7.220,188.817,152.539,15.449,3.195,168.072,-149.103
7.230,188.701,152.526,15.519,3.254,168.276,-148.962
7.240,188.518,152.447,15.637,3.399,168.513,-148.727
7.250,188.438,152.388,15.712,3.462,168.715,-148.577
7.260,188.403,152.300,15.803,3.493,168.924,-148.393
7.270,188.302,152.199,15.954,3.545,169.205,-148.092
7.280,188.347,152.145,16.058,3.450,169.433,-147.883
7.290,188.665,152.124,15.911,3.299,169.338,-148.177
7.300,188.615,152.114,16.050,3.222,169.592,-147.901
7.310,188.554,152.099,16.172,3.175,169.835,-147.655
7.320,188.573,152.054,16.236,3.136,170.016,-147.528
7.330,188.592,151.972,16.298,3.139,170.189,-147.405
7.340,188.488,151.934,16.586,2.992,170.633,-146.828
7.350,188.477,151.859,16.639,3.025,170.772,-146.723
7.360,188.523,151.797,16.723,2.957,170.963,-146.555
7.370,188.586,151.639,16.826,2.949,171.177,-146.348
7.380,188.573,151.560,17.008,2.859,171.481,-145.985
7.390,188.511,151.506,17.203,2.780,171.796,-145.594
7.400,188.407,151.443,17.368,2.781,172.068,-145.264
7.410,188.307,151.377,17.516,2.801,172.323,-144.968
7.420,187.961,151.393,17.824,2.822,172.736,-144.352
7.430,188.121,151.269,17.831,2.779,172.844,-144.338
7.440,187.853,151.221,18.145,2.782,173.275,-143.711
7.450,187.781,151.101,18.328,2.790,173.575,-143.345
7.460,187.713,150.984,18.526,2.777,173.883,-142.948
7.470,187.644,150.857,18.725,2.774,174.208,-142.551
7.480,187.520,150.769,18.929,2.781,174.534,-142.141
7.490,187.413,150.676,19.125,2.785,174.858,-141.750
7.500,187.306,150.596,19.331,2.767,175.192,-141.338
7.510,187.234,150.511,19.516,2.740,175.512,-140.969
7.520,187.119,150.396,19.747,2.738,175.892,-140.505
7.530,187.059,150.261,19.935,2.745,176.213,-140.130
7.540,187.047,150.082,20.115,2.756,176.528,-139.771
7.550,186.986,149.977,20.387,2.651,176.972,-139.227
7.560,186.916,149.847,20.703,2.534,177.472,-138.594
7.570,186.886,149.664,20.990,2.460,177.957,-138.020
7.580,186.824,149.516,21.290,2.371,178.461,-137.421
7.590,186.762,149.381,21.590,2.268,178.974,-136.820
7.600,186.673,149.221,21.912,2.194,179.521,-136.177
7.610,186.624,149.047,22.217,2.112,179.945,-135.566
7.620,186.603,148.875,22.529,1.993,179.388,-134.942
7.630,186.585,148.685,22.851,1.879,178.815,-134.299
7.640,186.578,148.503,23.171,1.748,178.237,-133.658
7.650,186.538,148.321,23.495,1.646,177.651,-133.010
7.660,186.468,148.159,23.855,1.518,177.007,-132.290
7.670,186.383,147.999,24.196,1.422,176.384,-131.608
7.680,186.282,147.840,24.551,1.327,175.733,-130.898
7.690,186.155,147.692,24.896,1.256,175.096,-130.208
7.700,186.078,147.543,25.219,1.161,174.485,-129.563
7.710,185.970,147.381,25.542,1.106,173.870,-128.915
7.720,185.926,147.217,25.820,1.038,173.322,-128.360
7.730,185.891,147.059,26.083,0.967,172.799,-127.835
7.740,185.900,146.900,26.319,0.881,172.317,-127.362
7.750,185.827,146.757,26.564,0.851,171.846,-126.871
7.760,185.859,146.635,26.752,0.755,171.452,-126.497
7.770,185.802,146.532,26.965,0.700,171.044,-126.069
7.780,185.743,146.453,27.168,0.637,170.671,-125.665
7.790,185.639,146.360,27.397,0.604,170.260,-125.206
7.800,185.585,146.288,27.602,0.525,169.895,-124.796
7.810,185.577,146.220,27.761,0.442,169.608,-124.479
7.820,185.589,146.152,27.937,0.321,169.293,-124.125
7.830,185.585,146.090,28.064,0.261,169.073,-123.872
7.840,185.577,146.025,28.214,0.184,168.820,-123.572
7.850,185.579,145.938,28.346,0.137,168.595,-123.308
7.860,185.575,145.867,28.466,0.092,168.387,-123.068
7.870,185.617,145.792,28.553,0.037,168.236,-122.893
7.880,185.667,145.735,28.617,0.019,168.114,-122.804
7.890,185.691,145.682,28.696,0.069,167.976,-122.745
7.900,185.721,145.626,28.783,0.131,167.826,-122.695
7.910,185.730,145.585,28.864,0.179,167.688,-122.630
7.920,185.750,145.531,28.977,0.258,167.498,-122.562
7.930,185.679,145.495,29.163,0.337,167.180,-122.348
7.940,185.702,145.462,29.293,0.457,166.956,-122.329
7.950,185.676,145.428,29.404,0.508,166.765,-122.207
7.960,185.679,145.391,29.496,0.566,166.610,-122.139
7.970,185.647,145.379,29.536,0.562,166.544,-122.053
7.980,185.653,145.361,29.591,0.606,166.459,-122.030
7.990,185.658,145.341,29.650,0.649,166.375,-121.998
8.000,185.658,145.320,29.702,0.680,166.297,-121.955
8.010,185.693,145.319,29.759,0.771,166.207,-122.024
8.020,185.727,145.300,29.804,0.831,166.120,-122.055
8.030,185.711,145.282,29.846,0.839,166.040,-121.986
8.040,185.774,145.275,29.934,0.984,165.877,-122.100
8.050,185.717,145.255,29.949,0.920,165.845,-121.943
8.060,185.722,145.241,29.969,0.932,165.790,-121.926
8.070,185.738,145.227,29.987,0.952,165.748,-121.930
8.080,185.722,145.229,29.950,0.901,165.802,-121.903
8.090,185.734,145.229,29.947,0.909,165.805,-121.924
8.100,185.741,145.214,29.933,0.889,165.821,-121.911
8.110,185.725,145.207,29.881,0.812,165.907,-121.863
8.120,185.717,145.214,29.852,0.783,165.957,-121.864
8.130,185.760,145.230,29.835,0.825,165.983,-121.980
8.140,185.753,145.237,29.766,0.756,166.093,-121.980
8.150,185.721,145.237,29.675,0.633,166.244,-121.916
8.160,185.832,145.245,29.635,0.712,166.308,-122.154
8.170,185.809,145.226,29.581,0.616,166.389,-122.071
8.180,186.186,145.225,29.258,0.669,166.946,-122.822
8.190,186.258,145.218,29.200,0.677,167.028,-122.954
8.200,186.416,145.218,29.021,0.655,167.326,-123.269
8.210,186.518,145.215,28.938,0.671,167.461,-123.466
8.220,186.564,145.225,28.911,0.700,167.500,-123.578
8.230,186.553,145.222,28.881,0.656,167.543,-123.550
8.240,186.582,145.233,28.858,0.672,167.581,-123.629
8.250,186.616,145.246,28.851,0.712,167.586,-123.722
8.260,186.577,145.262,28.811,0.651,167.647,-123.678
8.270,186.535,145.279,28.807,0.621,167.655,-123.628
8.280,186.522,145.292,28.742,0.556,167.764,-123.629
8.290,186.558,145.308,28.696,0.561,167.843,-123.731
8.300,186.549,145.318,28.647,0.514,167.928,-123.735
8.310,186.620,145.331,28.576,0.526,168.058,-123.901
8.320,186.683,145.344,28.475,0.502,168.243,-124.054
8.330,186.691,145.367,28.408,0.465,168.373,-124.115
8.340,186.723,145.395,28.345,0.462,168.500,-124.234
8.350,186.655,145.418,28.355,0.427,168.510,-124.146
8.360,186.602,145.437,28.327,0.366,168.580,-124.079
8.370,186.630,145.466,28.285,0.381,168.676,-124.192
8.380,186.625,145.490,28.260,0.375,168.743,-124.230
8.390,186.636,145.512,28.188,0.336,168.882,-124.296
8.400,186.640,145.523,28.118,0.282,169.017,-124.326
8.410,186.676,145.545,28.077,0.298,169.110,-124.442
8.420,186.695,145.550,28.039,0.283,169.185,-124.488
8.430,186.706,145.554,28.032,0.291,169.215,-124.518
8.440,186.752,145.557,27.997,0.306,169.278,-124.617
8.450,186.757,145.561,28.013,0.331,169.249,-124.637
8.460,186.674,145.553,28.055,0.281,169.168,-124.452
8.470,186.629,145.554,28.086,0.268,169.110,-124.365
8.480,186.610,145.548,28.108,0.266,169.058,-124.317
8.490,186.626,145.547,28.109,0.282,169.043,-124.347
8.500,186.644,145.544,28.147,0.335,168.963,-124.376
8.510,186.666,145.546,28.129,0.341,168.985,-124.424
8.520,186.657,145.539,28.147,0.343,168.951,-124.393
8.530,186.663,145.536,28.125,0.324,168.988,-124.398
8.540,186.649,145.532,28.113,0.294,169.010,-124.362
8.550,186.614,145.543,28.069,0.226,169.090,-124.314
8.560,186.638,145.550,28.032,0.220,169.161,-124.376
8.570,186.624,145.557,27.994,0.175,169.236,-124.363
8.580,186.652,145.559,27.951,0.162,169.314,-124.422
8.590,186.652,145.577,27.940,0.168,169.337,-124.457
8.600,186.651,145.587,27.930,0.168,169.351,-124.475
8.610,186.662,145.594,27.919,0.175,169.367,-124.511
8.620,186.619,145.591,27.931,0.140,169.342,-124.419
8.630,186.606,145.592,27.925,0.123,169.342,-124.396
8.640,186.628,145.594,27.894,0.117,169.384,-124.445
8.650,186.648,145.584,27.885,0.116,169.395,-124.463
8.660,186.639,145.588,27.842,0.070,169.454,-124.454
8.670,186.647,145.585,27.823,0.054,169.478,-124.463
8.680,186.627,145.598,27.826,0.051,169.473,-124.450
8.690,186.609,145.602,27.807,0.018,169.504,-124.423
8.700,186.621,145.612,27.764,0.002,169.578,-124.471
8.710,186.679,145.622,27.708,0.009,169.674,-124.602
8.720,186.693,145.630,27.671,0.007,169.745,-124.659
8.730,186.706,145.635,27.629,0.030,169.817,-124.741
8.740,186.631,145.653,27.660,0.056,169.761,-124.681
8.750,186.586,145.660,27.659,0.095,169.760,-124.682
8.760,186.542,145.657,27.658,0.143,169.754,-124.683
8.770,186.543,145.659,27.636,0.162,169.786,-124.729
8.780,186.572,145.670,27.607,0.151,169.828,-124.785
8.790,186.592,145.660,27.589,0.159,169.858,-124.822
8.800,186.631,145.660,27.545,0.163,169.931,-124.909
8.810,186.649,145.663,27.514,0.175,169.984,-124.973
8.820,186.640,145.668,27.487,0.205,170.026,-125.026
8.830,186.618,145.673,27.497,0.212,170.009,-125.007
8.840,186.621,145.684,27.478,0.218,170.041,-125.044
8.850,186.590,145.694,27.497,0.218,170.008,-125.006
