time,hka,mldfa,mpta,jlca,mldta,delta
5.400,185.939,146.150,25.476,2.435,176.594,-129.048
5.410,186.035,146.150,25.427,2.388,176.127,-129.146
5.420,186.129,146.178,25.378,2.314,175.663,-129.243
5.430,186.190,146.178,25.361,2.271,175.252,-129.278
5.440,186.225,146.149,25.379,2.247,174.897,-129.243
5.450,186.233,146.162,25.395,2.210,174.589,-129.211
5.460,186.246,146.188,25.435,2.130,174.322,-129.129
5.470,186.215,146.197,25.520,2.069,174.138,-128.961
5.480,186.202,146.198,25.632,1.967,174.020,-128.737
5.490,186.197,146.202,25.730,1.871,173.908,-128.539
5.500,186.204,146.203,25.847,1.745,173.832,-128.306
5.510,186.166,146.210,25.999,1.625,173.832,-128.003
5.520,186.200,146.204,26.115,1.480,173.799,-127.769
5.530,186.226,146.221,26.259,1.293,173.789,-127.481
5.540,186.276,146.206,26.331,1.188,173.698,-127.338
5.550,186.294,146.210,26.423,1.074,173.639,-127.155
