time,hka,mldfa,mpta,jlca,delta,mldta
7.63,183.106,106.151,73.511,-35.747,0.0010000000000047748,149.337
7.64,183.08,106.177,73.497,-35.76,-2.1316282072803006e-14,149.377
7.65,183.021,106.224,73.466,-35.778,-0.0009999999999976694,149.402
7.66,182.96,106.276,73.465,-35.772,0.0009999999999976694,149.377
7.67,182.891,106.333,73.439,-35.784,-0.0009999999999976694,149.369
7.68,182.801,106.402,73.418,-35.785,1.4210854715202004e-14,149.328
7.69,182.697,106.483,73.387,-35.793,-7.105427357601002e-15,149.293
7.7,182.626,106.542,73.362,-35.807,0.000999999999990564,149.294
7.71,182.514,106.624,73.318,-35.821,0.000999999999990564,149.273
7.72,182.455,106.673,73.269,-35.859,-7.105427357601002e-15,149.347
7.73,182.379,106.731,73.221,-35.888,-0.0009999999999834586,149.4
7.74,182.336,106.764,73.177,-35.924,0.0009999999999976694,149.487
7.75,182.237,106.837,73.121,-35.953,0.0,149.532
7.76,182.21,106.86,73.094,-35.975,-0.0010000000000118803,149.581
7.77,182.139,106.914,73.072,-35.981,-7.105427357601002e-15,149.568
7.78,182.096,106.954,73.067,-35.983,-7.105427357601002e-15,149.564
7.79,182.044,106.994,73.057,-35.981,-7.105427357601002e-15,149.532
7.8,182.036,107.005,73.078,-35.963,7.105427357601002e-15,149.487
7.81,182.049,107.001,73.099,-35.951,-7.105427357601002e-15,149.462
7.82,182.085,106.979,73.153,-35.912,0.0009999999999976694,149.391
7.83,182.109,106.968,73.169,-35.907,-0.0010000000000189857,149.384
7.84,182.146,106.947,73.201,-35.893,0.0010000000000047748,149.382
7.85,182.184,106.92,73.207,-35.896,-0.0010000000000047748,149.411
7.86,182.221,106.896,73.213,-35.904,-7.105427357601002e-15,149.451
7.87,182.275,106.858,73.214,-35.919,-1.4210854715202004e-14,149.516
7.88,182.337,106.818,73.218,-35.937,1.4210854715202004e-14,149.57
7.89,182.366,106.798,73.225,-35.939,-2.1316282072803006e-14,149.585
7.9,182.419,106.761,73.245,-35.935,0.0,149.597
7.91,182.463,106.734,73.26,-35.937,1.4210854715202004e-14,149.612
7.92,182.525,106.691,73.298,-35.918,-7.105427357601002e-15,149.604
7.93,182.528,106.691,73.358,-35.862,0.0010000000000118803,149.492
7.94,182.605,106.643,73.427,-35.821,1.4210854715202004e-14,149.459
7.95,182.637,106.622,73.461,-35.798,0.0,149.415
7.96,182.679,106.591,73.492,-35.778,7.105427357601002e-15,149.39
7.97,182.698,106.582,73.49,-35.79,-7.105427357601002e-15,149.392
7.98,182.736,106.558,73.514,-35.78,0.0,149.387
7.99,182.773,106.533,73.543,-35.763,7.105427357601002e-15,149.368
8.0,182.8,106.514,73.563,-35.75,-0.0010000000000047748,149.352
8.01,182.863,106.476,73.617,-35.723,0.0010000000000047748,149.344
8.02,182.914,106.443,73.643,-35.714,1.4210854715202004e-14,149.354
8.03,182.918,106.439,73.645,-35.712,0.0,149.343
8.04,182.985,106.397,73.727,-35.656,0.0009999999999834586,149.305
8.05,182.954,106.417,73.689,-35.681,-0.0010000000000189857,149.309
8.06,182.951,106.419,73.686,-35.683,-0.0009999999999834586,149.315
8.07,182.954,106.415,73.69,-35.68,0.0009999999999834586,149.319
8.08,182.923,106.439,73.65,-35.712,1.4210854715202004e-14,149.355
8.09,182.913,106.448,73.647,-35.714,0.0,149.375
8.1,182.889,106.461,73.624,-35.726,-1.4210854715202004e-14,149.397
8.11,182.841,106.491,73.566,-35.766,-7.105427357601002e-15,149.444
8.12,182.791,106.526,73.544,-35.772,-0.0009999999999976694,149.438
8.13,182.771,106.54,73.564,-35.748,0.0009999999999976694,149.408
8.14,182.708,106.582,73.512,-35.778,7.105427357601002e-15,149.423
8.15,182.63,106.632,73.428,-35.833,-0.0010000000000047748,149.46
8.16,182.682,106.599,73.452,-35.828,-0.000999999999990564,149.525
8.17,182.633,106.626,73.383,-35.876,-2.1316282072803006e-14,149.58
8.18,182.865,106.472,73.311,-36.025,-0.0009999999999976694,150.055
8.19,182.891,106.452,73.294,-36.049,7.105427357601002e-15,150.128
8.2,182.97,106.399,73.233,-36.135,-0.0009999999999976694,150.343
8.21,183.031,106.357,73.218,-36.169,-0.0010000000000047748,150.454
8.22,183.061,106.338,73.225,-36.174,-7.105427357601002e-15,150.498
8.23,183.052,106.342,73.194,-36.2,1.4210854715202004e-14,150.533
8.24,183.076,106.327,73.2,-36.203,1.4210854715202004e-14,150.563
8.25,183.089,106.318,73.223,-36.185,0.0010000000000047748,150.55
8.26,183.038,106.353,73.192,-36.199,-1.4210854715202004e-14,150.528
8.27,182.989,106.386,73.185,-36.191,0.0010000000000047748,150.485
8.28,182.957,106.409,73.142,-36.223,-0.0010000000000047748,150.528
8.29,182.961,106.406,73.142,-36.225,-2.1316282072803006e-14,150.548
8.3,182.937,106.422,73.113,-36.246,-7.105427357601002e-15,150.581
8.31,182.973,106.398,73.109,-36.261,-0.0010000000000118803,150.656
8.32,183.001,106.378,73.085,-36.294,-1.4210854715202004e-14,150.743
8.33,182.99,106.385,73.069,-36.307,0.000999999999990564,150.759
8.34,183.014,106.371,73.073,-36.312,-1.4210854715202004e-14,150.786
8.35,182.969,106.4,73.082,-36.287,-7.105427357601002e-15,150.706
8.36,182.927,106.426,73.067,-36.287,0.0009999999999976694,150.664
8.37,182.949,106.412,73.085,-36.276,-2.1316282072803006e-14,150.66
8.38,182.939,106.418,73.096,-36.26,-0.0009999999999976694,150.619
8.39,182.93,106.422,73.076,-36.276,-7.105427357601002e-15,150.631
8.4,182.916,106.428,73.048,-36.296,7.105427357601002e-15,150.643
8.41,182.928,106.422,73.061,-36.289,1.4210854715202004e-14,150.651
8.42,182.93,106.418,73.052,-36.296,-7.105427357601002e-15,150.668
8.43,182.944,106.408,73.062,-36.29,7.105427357601002e-15,150.676
8.44,182.975,106.387,73.063,-36.299,7.105427357601002e-15,150.719
8.45,182.983,106.383,73.08,-36.286,0.0,150.703
8.46,182.921,106.422,73.064,-36.278,-0.0009999999999976694,150.631
8.47,182.901,106.437,73.063,-36.275,-7.105427357601002e-15,150.606
8.48,182.886,106.446,73.061,-36.271,1.4210854715202004e-14,150.581
8.49,182.901,106.437,73.062,-36.276,-7.105427357601002e-15,150.6
8.5,182.92,106.425,73.089,-36.256,1.4210854715202004e-14,150.583
8.51,182.929,106.42,73.083,-36.266,-7.105427357601002e-15,150.611
8.52,182.913,106.429,73.086,-36.257,0.0009999999999834586,150.593
8.53,182.907,106.433,73.071,-36.269,-2.1316282072803006e-14,150.617
8.54,182.882,106.448,73.055,-36.275,7.105427357601002e-15,150.622
8.55,182.836,106.48,73.018,-36.299,0.0009999999999834586,150.633
8.56,182.829,106.484,73.011,-36.302,-7.105427357601002e-15,150.648
8.57,182.797,106.505,72.987,-36.314,-0.0009999999999976694,150.649
8.58,182.798,106.501,72.974,-36.325,0.0,150.668
8.59,182.778,106.516,72.98,-36.314,7.105427357601002e-15,150.64
8.6,182.761,106.527,72.979,-36.309,0.0,150.625
8.61,182.759,106.529,72.981,-36.307,1.4210854715202004e-14,150.626
8.62,182.711,106.56,72.965,-36.305,-0.0010000000000118803,150.59
8.63,182.694,106.572,72.954,-36.312,0.0,150.595
8.64,182.695,106.572,72.94,-36.327,0.0,150.63
8.65,182.688,106.573,72.933,-36.329,0.0010000000000260911,150.644
8.66,182.658,106.595,72.895,-36.358,7.105427357601002e-15,150.681
8.67,182.646,106.601,72.882,-36.365,2.1316282072803006e-14,150.688
8.68,182.614,106.625,72.884,-36.355,-7.105427357601002e-15,150.662
8.69,182.592,106.639,72.865,-36.367,0.0009999999999834586,150.669
8.7,182.58,106.648,72.849,-36.379,-7.105427357601002e-15,150.689
8.71,182.602,106.633,72.843,-36.392,7.105427357601002e-15,150.738
8.72,182.601,106.633,72.832,-36.402,0.0,150.76
8.73,182.593,106.637,72.813,-36.418,0.0010000000000118803,150.79
8.74,182.526,106.685,72.813,-36.399,0.000999999999990564,150.713
8.75,182.48,106.717,72.796,-36.401,2.1316282072803006e-14,150.689
8.76,182.433,106.747,72.773,-36.407,0.0,150.67
8.77,182.418,106.757,72.757,-36.419,0.000999999999990564,150.69
8.78,182.43,106.753,72.756,-36.427,-7.105427357601002e-15,150.726
8.79,182.435,106.746,72.746,-36.436,0.0009999999999976694,150.752
8.8,182.452,106.734,72.731,-36.455,0.0,150.808
8.81,182.452,106.734,72.718,-36.468,1.4210854715202004e-14,150.834
8.82,182.436,106.745,72.697,-36.483,-0.0010000000000118803,150.847
8.83,182.41,106.762,72.697,-36.475,7.105427357601002e-15,150.814
8.84,182.402,106.769,72.693,-36.478,7.105427357601002e-15,150.817
8.85,182.37,106.792,72.699,-36.463,-7.105427357601002e-15,150.772
