time,hka,mldfa,mpta,jlca,delta,mldta
3.93,145.527,120.317,75.452,-10.392,1.4210854715202004e-14,139.587
3.94,145.012,120.444,75.522,-9.934,0.0,139.417
3.95,144.537,120.582,75.595,-9.524,0.0,139.248
3.96,144.0,120.729,75.678,-9.05,-0.0010000000000047748,139.046
3.97,143.544,120.877,75.748,-8.673,0.0,138.893
3.98,143.065,121.035,75.833,-8.267,0.0,138.672
3.99,142.695,121.159,75.886,-7.968,0.0,138.553
4.0,142.474,121.237,75.909,-7.802,2.1316282072803006e-14,138.536
4.01,142.084,121.373,75.975,-7.482,-1.4210854715202004e-14,138.366
4.02,141.68,121.528,76.057,-7.151,-1.4210854715202004e-14,138.087
4.03,141.206,121.714,76.137,-6.782,-0.000999999999990564,137.781
4.04,140.859,121.796,76.179,-6.476,-1.4210854715202004e-14,137.613
4.05,140.484,121.901,76.247,-6.139,0.0009999999999976694,137.385
4.06,140.179,122.054,76.312,-5.921,-7.105427357601002e-15,137.166
4.07,139.903,122.126,76.36,-5.668,-0.0009999999999976694,137.029
4.08,139.695,122.216,76.403,-5.508,2.1316282072803006e-14,136.906
4.09,139.417,122.306,76.451,-5.272,-7.105427357601002e-15,136.784
4.1,139.17,122.412,76.505,-5.077,0.0,136.648
4.11,138.895,122.497,76.558,-4.834,0.0,136.496
4.12,138.542,122.593,76.595,-4.54,-7.105427357601002e-15,136.365
4.13,138.241,122.679,76.635,-4.285,-1.4210854715202004e-14,136.217
4.14,137.839,122.811,76.705,-3.945,-7.105427357601002e-15,135.984
4.15,137.619,122.925,76.752,-3.792,0.0,135.843
4.16,137.246,123.036,76.82,-3.461,-0.0010000000000189857,135.642
4.17,137.072,123.139,76.874,-3.336,-0.0010000000000047748,135.485
4.18,136.609,123.267,76.94,-2.936,-7.105427357601002e-15,135.224
4.19,136.42,123.358,76.965,-2.813,1.4210854715202004e-14,135.183
4.2,135.968,123.438,77.037,-2.369,1.4210854715202004e-14,134.955
4.21,135.857,123.569,77.078,-2.348,0.0,134.878
4.22,135.481,123.682,77.163,-1.999,-0.0009999999999976694,134.66
4.23,135.158,123.84,77.249,-1.749,7.105427357601002e-15,134.351
4.24,134.54,124.14,77.405,-1.276,0.0010000000000118803,133.668
4.25,133.798,124.331,77.48,-0.649,0.0,133.28
4.26,133.643,124.447,77.526,-0.564,-7.105427357601002e-15,133.301
4.27,133.459,124.617,77.648,-0.428,-1.4210854715202004e-14,133.114
4.28,133.385,124.75,77.699,-0.437,0.0010000000000047748,132.872
4.29,133.467,124.79,77.736,-0.521,-1.4210854715202004e-14,132.761
4.3,133.172,124.794,77.741,-0.224,-0.0009999999999976694,132.76
4.31,133.056,124.849,77.777,-0.129,0.0009999999999834586,132.66
4.32,132.723,125.016,77.857,0.118,-2.1316282072803006e-14,132.33
4.33,132.781,124.997,77.873,0.096,-0.0009999999999976694,132.253
4.34,132.479,125.1,77.927,0.348,0.0,131.942
4.35,132.534,125.105,77.939,0.3,0.0,131.831
4.36,132.335,125.067,77.927,0.525,7.105427357601002e-15,131.746
4.37,131.996,125.296,78.061,0.77,-0.0010000000000118803,131.249
4.38,131.955,125.199,78.011,0.856,0.0009999999999834586,131.465
4.39,131.96,125.28,78.057,0.817,-7.105427357601002e-15,131.433
4.4,131.824,125.403,78.115,0.888,-2.1316282072803006e-14,131.337
4.41,131.802,125.426,78.137,0.908,0.0010000000000047748,131.386
4.42,131.661,125.45,78.141,1.03,0.0,131.421
4.43,131.578,125.502,78.167,1.088,-0.0009999999999976694,131.337
4.44,131.287,125.66,78.232,1.286,-0.0010000000000047748,131.079
4.45,131.346,125.635,78.226,1.244,0.000999999999990564,131.063
4.46,131.309,125.611,78.213,1.293,-7.105427357601002e-15,131.049
4.47,131.48,125.543,78.179,1.157,-0.000999999999990564,131.111
4.48,131.574,125.446,78.128,1.109,-0.0010000000000118803,131.234
4.49,131.691,125.41,78.109,1.007,0.0009999999999976694,131.287
4.5,131.699,125.393,78.099,1.007,-7.105427357601002e-15,131.342
4.51,131.711,125.428,78.12,0.982,-0.0010000000000047748,131.318
4.52,131.659,125.445,78.132,1.028,2.1316282072803006e-14,131.33
4.53,131.566,125.586,78.192,1.04,-7.105427357601002e-15,131.172
4.54,131.499,125.581,78.195,1.116,-0.0010000000000047748,131.167
4.55,131.537,125.577,78.191,1.077,0.0,131.162
4.56,131.583,125.51,78.159,1.066,0.0,131.231
4.57,131.684,125.454,78.129,0.991,1.4210854715202004e-14,131.294
4.58,131.713,125.415,78.11,0.982,0.0,131.329
4.59,131.784,125.404,78.106,0.918,7.105427357601002e-15,131.325
4.6,131.837,125.408,78.105,0.861,-0.0009999999999834586,131.344
4.61,132.026,125.342,78.069,0.702,-0.0010000000000047748,131.481
4.62,132.02,125.309,78.069,0.74,-7.105427357601002e-15,131.484
4.63,132.113,125.288,78.053,0.652,0.0,131.547
4.64,132.125,125.278,78.048,0.645,-7.105427357601002e-15,131.567
4.65,132.23,125.249,78.031,0.552,2.1316282072803006e-14,131.622
4.66,132.322,125.187,78.002,0.494,-0.0010000000000047748,131.702
4.67,132.442,125.16,77.989,0.387,0.0,131.718
4.68,132.584,125.1,77.965,0.281,7.105427357601002e-15,131.77
4.69,132.803,125.028,77.929,0.097,0.0009999999999976694,131.858
4.7,133.072,124.894,77.868,-0.098,-1.4210854715202004e-14,132.021
4.71,133.516,124.77,77.789,-0.496,-0.0009999999999834586,132.262
4.72,133.756,124.677,77.745,-0.687,-0.0010000000000047748,132.393
4.73,133.897,124.565,77.707,-0.754,-0.0009999999999976694,132.492
4.74,134.331,124.448,77.628,-1.151,2.1316282072803006e-14,132.748
4.75,134.624,124.292,77.549,-1.367,7.105427357601002e-15,133.018
4.76,134.897,124.216,77.509,-1.604,1.4210854715202004e-14,133.138
4.77,135.198,124.115,77.463,-1.849,-0.0010000000000118803,133.274
4.78,135.611,123.981,77.392,-2.2,1.4210854715202004e-14,133.522
4.79,136.088,123.832,77.319,-2.6,-0.0009999999999834586,133.754
4.8,136.467,123.668,77.239,-2.895,-0.0010000000000118803,134.307
4.81,137.071,123.483,77.146,-3.408,0.0,134.369
4.82,137.531,123.359,77.082,-3.808,-7.105427357601002e-15,134.495
4.83,138.063,123.185,76.99,-4.258,7.105427357601002e-15,134.723
4.84,138.579,123.021,76.908,-4.691,-0.0010000000000047748,134.913
4.85,139.18,122.835,76.812,-5.203,0.0,135.207
4.86,139.709,122.627,76.711,-5.625,0.0,135.713
4.87,140.373,122.458,76.619,-6.213,0.0010000000000118803,135.999
4.88,141.085,122.232,76.51,-6.807,0.0,136.345
4.89,141.845,121.991,76.391,-7.446,0.0010000000000047748,136.726
4.9,142.539,121.721,76.27,-7.99,7.105427357601002e-15,137.095
4.91,143.235,121.52,76.167,-8.588,-7.105427357601002e-15,137.397
4.92,143.947,121.257,76.03,-9.173,-0.0010000000000047748,137.806
4.93,144.62,121.035,75.905,-9.75,0.0,138.177
4.94,145.225,120.824,75.792,-10.257,7.105427357601002e-15,138.493
4.95,145.835,120.629,75.681,-10.783,-1.4210854715202004e-14,138.809
4.96,146.472,120.426,75.58,-11.319,0.000999999999990564,139.125
4.97,147.121,120.168,75.464,-11.825,-1.4210854715202004e-14,139.501
4.98,147.877,119.927,75.343,-12.461,-1.4210854715202004e-14,139.92
4.99,148.655,119.67,75.221,-13.105,0.0010000000000012221,140.347
5.0,149.557,119.421,75.073,-13.905,0.0,140.876
5.01,150.267,119.171,74.962,-14.476,0.0,141.253
5.02,151.016,118.971,74.843,-15.145,0.0010000000000083276,141.637
5.03,151.685,118.783,74.747,-15.722,0.0009999999999976694,141.917
5.04,152.322,118.586,74.648,-16.26,-3.552713678800501e-15,142.188
5.05,152.906,118.436,74.572,-16.77,-1.0658141036401503e-14,142.367
5.06,153.474,118.209,74.467,-17.215,-0.0009999999999941167,142.657
5.07,154.113,117.999,74.353,-17.759,0.0,142.995
5.08,154.724,117.805,74.255,-18.274,0.0,143.277
5.09,155.369,117.622,74.153,-18.839,0.0010000000000047748,143.595
5.1,155.976,117.433,74.064,-19.345,-1.4210854715202004e-14,143.87
5.11,156.601,117.247,73.973,-19.875,0.0,144.152
5.12,157.191,117.063,73.877,-20.377,-1.0658141036401503e-14,144.43
5.13,157.742,116.894,73.791,-20.845,0.0,144.662
5.14,158.271,116.728,73.699,-21.301,0.001000000000015433,144.922
5.15,158.728,116.582,73.638,-21.672,3.552713678800501e-15,145.065
5.16,159.246,116.475,73.562,-22.159,-7.105427357601002e-15,145.249
5.17,159.715,116.328,73.5,-22.543,-7.105427357601002e-15,145.4
5.18,160.261,116.204,73.421,-23.045,0.0010000000000189857,145.609
5.19,160.812,116.053,73.353,-23.512,-1.4210854715202004e-14,145.782
5.2,161.36,115.9,73.264,-23.995,-0.0010000000000225384,146.03
5.21,161.884,115.738,73.181,-24.441,1.0658141036401503e-14,146.271
5.22,162.283,115.626,73.138,-24.77,-0.0009999999999870113,146.351
5.23,162.733,115.56,73.084,-25.209,-3.552713678800501e-15,146.476
5.24,163.096,115.419,73.031,-25.484,7.105427357601002e-15,146.636
5.25,163.487,115.323,72.981,-25.829,7.105427357601002e-15,146.801
5.26,163.862,115.214,72.926,-26.15,7.105427357601002e-15,147.015
5.27,164.313,115.089,72.855,-26.546,-0.0009999999999834586,147.314
5.28,164.712,114.956,72.792,-26.876,1.0658141036401503e-14,147.606
5.29,165.112,114.868,72.732,-27.248,1.0658141036401503e-14,147.87
5.3,165.526,114.757,72.666,-27.617,-1.7763568394002505e-14,148.157
5.31,165.928,114.643,72.613,-27.958,0.0,148.387
5.32,166.279,114.542,72.56,-28.261,3.552713678800501e-15,148.599
5.33,166.628,114.444,72.512,-28.56,1.0658141036401503e-14,148.772
5.34,166.998,114.357,72.469,-28.886,3.552713678800501e-15,148.9
5.35,167.315,114.292,72.441,-29.166,3.552713678800501e-15,148.953
5.36,167.707,114.226,72.401,-29.532,3.552713678800501e-15,149.033
5.37,168.052,114.155,72.378,-29.829,7.105427357601002e-15,149.05
5.38,168.455,114.091,72.344,-30.203,0.0009999999999870113,149.112
5.39,168.822,113.999,72.309,-30.512,0.0,149.18
5.4,169.193,113.942,72.285,-30.849,-0.0010000000000083276,149.211
5.41,169.536,113.884,72.254,-31.165,-0.0009999999999976694,149.271
5.42,169.869,113.807,72.22,-31.456,-3.552713678800501e-15,149.359
5.43,170.191,113.765,72.2,-31.756,0.0,149.4
5.44,170.549,113.753,72.185,-32.116,-0.0010000000000047748,149.437
5.45,170.775,113.667,72.148,-32.294,-1.4210854715202004e-14,149.582
5.46,171.03,113.606,72.108,-32.528,7.105427357601002e-15,149.75
5.47,171.261,113.516,72.065,-32.713,0.0009999999999976694,149.938
5.48,171.487,113.45,72.031,-32.906,7.105427357601002e-15,150.095
5.49,171.712,113.397,71.997,-33.112,7.105427357601002e-15,150.253
5.5,171.916,113.353,71.973,-33.296,7.105427357601002e-15,150.362
5.51,172.12,113.313,71.946,-33.487,-7.105427357601002e-15,150.474
5.52,172.3,113.267,71.927,-33.64,0.0,150.551
5.53,172.48,113.252,71.911,-33.821,1.4210854715202004e-14,150.594
5.54,172.634,113.234,71.903,-33.964,-0.0009999999999763531,150.589
5.55,172.788,113.234,71.898,-34.124,-7.105427357601002e-15,150.573
5.56,172.93,113.224,71.896,-34.259,0.000999999999990564,150.556
5.57,173.033,113.225,71.901,-34.357,1.4210854715202004e-14,150.492
5.58,173.196,113.214,71.896,-34.513,-0.0009999999999976694,150.478
5.59,173.324,113.193,71.889,-34.628,-1.4210854715202004e-14,150.497
5.6,173.468,113.174,71.882,-34.76,7.105427357601002e-15,150.511
5.61,173.547,113.16,71.88,-34.826,-0.0009999999999976694,150.496
5.62,173.682,113.131,71.869,-34.944,1.4210854715202004e-14,150.538
5.63,173.784,113.104,71.861,-35.027,1.4210854715202004e-14,150.569
5.64,173.863,113.099,71.858,-35.104,0.0,150.583
5.65,173.922,113.087,71.85,-35.159,-7.105427357601002e-15,150.629
5.66,174.004,113.058,71.844,-35.218,0.0,150.649
5.67,174.028,113.062,71.846,-35.244,1.4210854715202004e-14,150.638
5.68,174.048,113.076,71.845,-35.279,7.105427357601002e-15,150.642
5.69,174.082,113.07,71.842,-35.311,0.0010000000000118803,150.648
5.7,174.063,113.076,71.85,-35.288,-0.000999999999990564,150.601
5.71,174.084,113.084,71.846,-35.321,-0.0010000000000047748,150.612
5.72,174.043,113.089,71.855,-35.278,0.0009999999999976694,150.58
5.73,174.053,113.096,71.85,-35.299,-7.105427357601002e-15,150.596
5.74,174.042,113.08,71.854,-35.267,-0.0009999999999976694,150.564
5.75,174.029,113.089,71.855,-35.264,0.0010000000000118803,150.565
5.76,174.0,113.08,71.853,-35.227,-7.105427357601002e-15,150.591
5.77,174.002,113.059,71.842,-35.22,0.000999999999990564,150.664
5.78,173.976,113.052,71.839,-35.189,-7.105427357601002e-15,150.696
5.79,173.951,113.059,71.839,-35.171,7.105427357601002e-15,150.701
5.8,173.924,113.055,71.841,-35.138,-2.1316282072803006e-14,150.695
5.81,173.883,113.059,71.842,-35.1,-7.105427357601002e-15,150.688
5.82,173.835,113.065,71.844,-35.056,-1.4210854715202004e-14,150.677
5.83,173.824,113.061,71.839,-35.045,-0.0010000000000189857,150.711
5.84,173.736,113.083,71.851,-34.967,-0.000999999999990564,150.653
5.85,173.714,113.078,71.847,-34.945,-7.105427357601002e-15,150.691
5.86,173.666,113.077,71.845,-34.897,-0.0009999999999976694,150.716
5.87,173.627,113.074,71.843,-34.857,-0.0010000000000047748,150.746
5.88,173.582,113.072,71.844,-34.81,0.0,150.758
5.89,173.547,113.069,71.842,-34.774,0.0,150.788
5.9,173.477,113.067,71.84,-34.704,7.105427357601002e-15,150.819
5.91,173.378,113.083,71.848,-34.614,0.0010000000000118803,150.799
5.92,173.3,113.091,71.85,-34.541,-1.4210854715202004e-14,150.803
5.93,173.202,113.104,71.856,-34.45,0.0,150.79
5.94,173.098,113.112,71.86,-34.35,-7.105427357601002e-15,150.79
5.95,173.03,113.127,71.867,-34.29,7.105427357601002e-15,150.759
5.96,172.931,113.158,71.872,-34.217,-1.4210854715202004e-14,150.75
5.97,172.829,113.15,71.874,-34.105,-2.1316282072803006e-14,150.772
5.98,172.715,113.174,71.883,-34.006,-1.4210854715202004e-14,150.754
5.99,172.638,113.18,71.887,-33.931,-1.4210854715202004e-14,150.765
6.0,172.549,113.179,71.884,-33.844,-7.105427357601002e-15,150.806
6.01,172.478,113.177,71.89,-33.766,0.0009999999999834586,150.798
6.02,172.404,113.183,71.89,-33.697,0.0,150.818
6.03,172.314,113.198,71.904,-33.608,7.105427357601002e-15,150.76
6.04,172.249,113.227,71.906,-33.571,0.0010000000000047748,150.76
6.05,172.196,113.221,71.914,-33.503,0.0,150.736
6.06,172.145,113.237,71.919,-33.463,-7.105427357601002e-15,150.718
6.07,172.111,113.255,71.922,-33.443,-0.000999999999990564,150.709
6.08,172.09,113.252,71.921,-33.421,7.105427357601002e-15,150.714
6.09,172.069,113.252,71.925,-33.397,0.0010000000000118803,150.696
6.1,172.078,113.253,71.923,-33.408,0.0,150.709
6.11,172.087,113.253,71.926,-33.415,0.0010000000000118803,150.693
6.12,172.095,113.254,71.924,-33.425,0.0,150.701
6.13,172.092,113.266,71.925,-33.433,-2.1316282072803006e-14,150.698
6.14,172.105,113.27,71.927,-33.447,-0.0009999999999763531,150.676
6.15,172.107,113.248,71.925,-33.429,-0.0010000000000047748,150.687
6.16,172.094,113.254,71.925,-33.423,0.0,150.689
6.17,172.111,113.246,71.923,-33.433,-0.0009999999999834586,150.692
6.18,172.123,113.255,71.927,-33.451,2.1316282072803006e-14,150.669
6.19,172.153,113.256,71.923,-33.485,-0.000999999999990564,150.679
6.2,172.156,113.25,71.924,-33.482,0.0,150.673
6.21,172.174,113.251,71.923,-33.502,-7.105427357601002e-15,150.671
6.22,172.18,113.261,71.921,-33.519,-0.0009999999999976694,150.675
6.23,172.189,113.27,71.927,-33.532,1.4210854715202004e-14,150.635
6.24,172.128,113.234,71.945,-33.417,1.4210854715202004e-14,150.546
6.25,172.123,113.237,71.947,-33.413,1.4210854715202004e-14,150.539
6.26,172.116,113.237,71.946,-33.406,-0.0010000000000118803,150.545
6.27,172.135,113.232,71.945,-33.423,0.0010000000000047748,150.561
6.28,172.158,113.232,71.939,-33.451,7.105427357601002e-15,150.59
6.29,172.147,113.246,71.943,-33.449,-0.000999999999990564,150.57
6.3,172.15,113.244,71.945,-33.449,-1.4210854715202004e-14,150.557
6.31,172.133,113.237,71.946,-33.423,-0.0010000000000047748,150.545
6.32,172.13,113.222,71.948,-33.404,7.105427357601002e-15,150.536
6.33,172.115,113.232,71.952,-33.395,-7.105427357601002e-15,150.517
6.34,172.107,113.232,71.949,-33.39,0.0,150.532
6.35,172.087,113.226,71.947,-33.366,1.4210854715202004e-14,150.547
6.36,172.046,113.23,71.949,-33.326,-0.0009999999999976694,150.546
6.37,172.022,113.237,71.95,-33.309,1.4210854715202004e-14,150.551
6.38,172.013,113.26,71.946,-33.327,-1.4210854715202004e-14,150.572
6.39,172.005,113.258,71.945,-33.318,0.0,150.592
6.4,171.968,113.235,71.949,-33.253,-0.000999999999990564,150.585
6.41,171.942,113.232,71.951,-33.222,-0.0010000000000118803,150.579
6.42,171.898,113.238,71.958,-33.178,0.0,150.547
6.43,171.871,113.241,71.96,-33.152,-1.4210854715202004e-14,150.537
6.44,171.823,113.257,71.969,-33.111,-2.1316282072803006e-14,150.492
6.45,171.797,113.27,71.974,-33.093,1.4210854715202004e-14,150.468
6.46,171.756,113.262,71.978,-33.04,-7.105427357601002e-15,150.455
6.47,171.72,113.263,71.98,-33.003,0.0,150.456
6.48,171.687,113.262,71.981,-32.968,-1.4210854715202004e-14,150.461
6.49,171.671,113.266,71.984,-32.953,0.0,150.454
6.5,171.654,113.267,71.984,-32.937,0.0,150.459
6.51,171.638,113.277,71.988,-32.927,-7.105427357601002e-15,150.443
6.52,171.623,113.277,71.988,-32.912,7.105427357601002e-15,150.441
6.53,171.593,113.286,71.997,-32.882,7.105427357601002e-15,150.395
6.54,171.585,113.291,71.996,-32.88,-7.105427357601002e-15,150.392
6.55,171.559,113.294,72.003,-32.85,7.105427357601002e-15,150.361
6.56,171.549,113.308,72.002,-32.855,-2.1316282072803006e-14,150.354
6.57,171.543,113.298,72.007,-32.834,0.0,150.336
6.58,171.531,113.306,72.007,-32.83,0.0,150.336
6.59,171.52,113.297,72.006,-32.811,-7.105427357601002e-15,150.353
6.6,171.507,113.302,72.004,-32.805,-7.105427357601002e-15,150.362
6.61,171.481,113.313,72.009,-32.785,0.0,150.34
6.62,171.462,113.319,72.009,-32.771,-0.000999999999990564,150.345
6.63,171.422,113.33,72.016,-32.736,7.105427357601002e-15,150.317
6.64,171.415,113.333,72.014,-32.734,7.105427357601002e-15,150.323
6.65,171.371,113.343,72.02,-32.695,0.0009999999999834586,150.293
6.66,171.332,113.352,72.024,-32.661,0.0010000000000047748,150.279
6.67,171.31,113.358,72.027,-32.64,-0.0010000000000047748,150.27
6.68,171.275,113.364,72.031,-32.608,-7.105427357601002e-15,150.262
6.69,171.253,113.371,72.032,-32.592,1.4210854715202004e-14,150.265
6.7,171.215,113.372,72.034,-32.553,0.0,150.258
6.71,171.192,113.375,72.038,-32.53,0.000999999999990564,150.248
6.72,171.165,113.375,72.038,-32.502,7.105427357601002e-15,150.248
6.73,171.14,113.385,72.044,-32.482,0.0010000000000047748,150.225
6.74,171.116,113.39,72.048,-32.458,-1.4210854715202004e-14,150.212
6.75,171.088,113.405,72.056,-32.438,0.0010000000000047748,150.178
6.76,171.063,113.406,72.061,-32.408,1.4210854715202004e-14,150.155
6.77,171.049,113.432,72.066,-32.415,-7.105427357601002e-15,150.126
6.78,171.036,113.422,72.07,-32.388,-7.105427357601002e-15,150.119
6.79,171.017,113.419,72.074,-32.362,7.105427357601002e-15,150.099
6.8,171.008,113.412,72.077,-32.343,-1.4210854715202004e-14,150.092
6.81,171.001,113.405,72.078,-32.328,0.0,150.092
6.82,170.952,113.379,72.071,-32.26,-7.105427357601002e-15,150.12
6.83,170.922,113.374,72.071,-32.225,7.105427357601002e-15,150.126
6.84,170.93,113.417,72.094,-32.253,-1.4210854715202004e-14,150.035
6.85,170.886,113.379,72.08,-32.186,0.0009999999999976694,150.095
6.86,170.841,113.381,72.084,-32.138,-7.105427357601002e-15,150.071
6.87,170.824,113.381,72.09,-32.116,0.000999999999990564,150.048
6.88,170.809,113.377,72.094,-32.093,0.0010000000000047748,150.036
6.89,170.767,113.384,72.098,-32.053,0.0,150.016
6.9,170.734,113.398,72.107,-32.025,-7.105427357601002e-15,149.977
6.91,170.679,113.415,72.117,-31.977,-3.552713678800501e-15,149.929
6.92,170.618,113.419,72.124,-31.913,3.552713678800501e-15,149.903
6.93,170.558,113.434,72.131,-31.86,-0.000999999999990564,149.878
6.94,170.489,113.434,72.131,-31.792,0.0,149.882
6.95,170.413,113.442,72.136,-31.72,0.000999999999990564,149.875
6.96,170.353,113.461,72.143,-31.671,-7.105427357601002e-15,149.863
6.97,170.288,113.48,72.146,-31.621,-0.001000000000015433,149.865
6.98,170.209,113.483,72.148,-31.543,-0.0010000000000118803,149.872
6.99,170.14,113.488,72.148,-31.48,1.0658141036401503e-14,149.89
7.0,170.085,113.501,72.154,-31.433,0.0009999999999834586,149.872
7.01,170.06,113.509,72.157,-31.411,-0.0010000000000047748,149.868
