time,hka,mldfa,mpta,jlca,mldta,delta
5.09,179.208,110.527,73.627,-36.108,153.5,-7.105427357601002e-15
5.1,179.177,110.542,73.629,-36.091,153.422,0.0010000000000118803
5.11,179.156,110.557,73.629,-36.084,153.378,0.0
5.12,179.134,110.573,73.632,-36.075,153.339,2.842170943040401e-14
5.13,179.135,110.565,73.614,-36.086,153.34,1.4210854715202004e-14
5.14,179.107,110.584,73.602,-36.088,153.329,-0.0009999999999976694
5.15,179.101,110.598,73.598,-36.101,153.362,0.0
5.16,179.072,110.615,73.568,-36.119,153.37,0.0
5.17,179.058,110.618,73.533,-36.143,153.392,1.4210854715202004e-14
5.18,179.013,110.65,73.526,-36.137,153.356,-1.4210854715202004e-14
5.19,178.959,110.686,73.515,-36.13,153.318,-7.105427357601002e-15
5.2,178.923,110.711,73.49,-36.144,153.33,-7.105427357601002e-15
5.21,178.836,110.769,73.45,-36.154,153.306,-0.0010000000000118803
5.22,178.725,110.846,73.379,-36.192,153.313,7.105427357601002e-15
5.23,178.599,110.928,73.271,-36.256,153.373,1.4210854715202004e-14
5.24,178.485,111.012,73.166,-36.331,153.472,-1.4210854715202004e-14
5.25,178.345,111.113,73.056,-36.402,153.547,0.0
5.26,178.214,111.208,72.95,-36.472,153.642,7.105427357601002e-15
5.27,178.055,111.312,72.799,-36.569,153.748,0.0010000000000047748
5.28,177.891,111.427,72.689,-36.629,153.801,-7.105427357601002e-15
5.29,177.719,111.546,72.586,-36.679,153.834,0.0
5.3,177.564,111.657,72.414,-36.807,153.984,1.4210854715202004e-14
5.31,177.399,111.766,72.304,-36.861,154.023,-7.105427357601002e-15
5.32,177.238,111.883,72.216,-36.905,154.044,0.0
5.33,177.049,112.022,72.12,-36.951,154.048,-7.105427357601002e-15
5.34,176.84,112.167,72.004,-37.003,154.027,0.0
5.35,176.596,112.329,71.842,-37.083,154.022,0.0
5.36,176.386,112.472,71.723,-37.135,154.005,7.105427357601002e-15
5.37,176.175,112.616,71.583,-37.208,154.026,-1.4210854715202004e-14
5.38,175.999,112.736,71.474,-37.261,154.028,7.105427357601002e-15
5.39,175.828,112.846,71.333,-37.34,154.081,-0.0010000000000047748
5.4,175.65,112.861,71.329,-37.183,154.102,0.0009999999999834586
5.41,175.434,112.826,71.316,-36.944,154.181,1.4210854715202004e-14
5.42,175.231,112.795,71.304,-36.722,154.263,7.105427357601002e-15
5.43,175.0,112.785,71.302,-36.482,154.286,-0.000999999999990564
5.44,174.81,112.751,71.29,-36.271,154.359,0.0
5.45,174.622,112.736,71.284,-36.074,154.394,-1.4210854715202004e-14
5.46,174.416,112.708,71.287,-35.837,154.386,1.4210854715202004e-14
5.47,174.199,112.7,71.295,-35.604,154.345,-1.4210854715202004e-14
5.48,173.978,112.687,71.311,-35.354,154.27,0.0
5.49,173.781,112.668,71.323,-35.126,154.203,-2.1316282072803006e-14
5.5,173.561,112.663,71.343,-34.881,154.106,0.0
5.51,173.339,112.656,71.356,-34.639,154.032,-7.105427357601002e-15
5.52,173.127,112.695,71.377,-34.445,153.923,-7.105427357601002e-15
5.53,172.936,112.709,71.386,-34.26,153.876,0.0009999999999834586
5.54,172.77,112.745,71.399,-34.116,153.818,-1.4210854715202004e-14
5.55,172.622,112.798,71.414,-34.006,153.758,-1.4210854715202004e-14
5.56,172.47,112.831,71.431,-33.871,153.705,0.0009999999999976694
5.57,172.313,112.848,71.437,-33.724,153.695,7.105427357601002e-15
5.58,172.169,112.81,71.43,-33.55,153.761,0.000999999999990564
5.59,172.029,112.783,71.435,-33.377,153.768,7.105427357601002e-15
5.6,171.923,112.77,71.442,-33.252,153.78,0.0009999999999976694
5.61,171.746,112.792,71.464,-33.074,153.676,-1.4210854715202004e-14
5.62,171.562,112.816,71.487,-32.891,153.565,-2.1316282072803006e-14
5.63,171.373,112.848,71.511,-32.71,153.448,7.105427357601002e-15
5.64,171.193,112.824,71.498,-32.518,153.513,-0.0010000000000047748
5.65,171.078,112.82,71.5,-32.398,153.528,7.105427357601002e-15
5.66,170.994,112.801,71.505,-32.29,153.558,-7.105427357601002e-15
5.67,170.965,112.738,71.489,-32.214,153.681,0.0
5.68,170.924,112.75,71.483,-32.191,153.745,0.0
5.69,170.845,112.742,71.48,-32.107,153.777,0.0
5.7,170.757,112.765,71.483,-32.039,153.762,0.0
5.71,170.655,112.775,71.48,-31.949,153.764,-0.0010000000000012221
5.72,170.58,112.797,71.483,-31.894,153.752,-7.105427357601002e-15
5.73,170.498,112.859,71.493,-31.864,153.693,1.0658141036401503e-14
5.74,170.417,112.884,71.503,-31.798,153.644,-3.552713678800501e-15
5.75,170.337,112.929,71.53,-31.737,153.535,0.0010000000000083276
5.76,170.281,112.918,71.531,-31.667,153.534,-0.0010000000000047748
5.77,170.26,112.908,71.522,-31.645,153.584,-0.0009999999999870113
5.78,170.263,112.907,71.517,-31.653,153.625,-7.105427357601002e-15
5.79,170.273,112.904,71.514,-31.663,153.653,3.552713678800501e-15
5.8,170.295,112.93,71.509,-31.717,153.672,0.0010000000000047748
5.81,170.309,112.954,71.509,-31.754,153.67,1.0658141036401503e-14
5.82,170.299,112.966,71.511,-31.755,153.649,0.0009999999999941167
5.83,170.301,112.983,71.512,-31.771,153.64,-0.000999999999990564
5.84,170.318,112.967,71.509,-31.776,153.667,-1.0658141036401503e-14
5.85,170.353,112.947,71.499,-31.802,153.716,0.0009999999999834586
5.86,170.421,112.922,71.49,-31.853,153.767,7.105427357601002e-15
5.87,170.483,112.899,71.486,-31.897,153.799,0.0009999999999976694
5.88,170.554,112.862,71.468,-31.948,153.882,7.105427357601002e-15
5.89,170.674,112.856,71.461,-32.069,153.923,0.0
5.9,170.798,112.854,71.451,-32.2,153.967,-0.0010000000000047748
5.91,170.922,112.832,71.437,-32.316,154.029,-0.000999999999990564
5.92,171.095,112.813,71.415,-32.492,154.112,-0.0009999999999976694
5.93,171.247,112.824,71.415,-32.655,154.104,-0.0010000000000047748
5.94,171.414,112.791,71.415,-32.79,154.11,2.1316282072803006e-14
5.95,171.574,112.777,71.411,-32.94,154.118,-1.4210854715202004e-14
5.96,171.786,112.722,71.4,-33.108,154.164,7.105427357601002e-15
5.97,171.962,112.703,71.398,-33.267,154.136,7.105427357601002e-15
5.98,172.165,112.717,71.409,-33.473,154.046,1.4210854715202004e-14
5.99,172.37,112.702,71.407,-33.665,154.001,-7.105427357601002e-15
6.0,172.591,112.747,71.426,-33.912,153.84,-7.105427357601002e-15
6.01,172.837,112.803,71.442,-34.197,153.682,-0.000999999999990564
6.02,173.044,112.821,71.473,-34.392,153.473,-7.105427357601002e-15
6.03,173.245,112.86,71.498,-34.608,153.275,0.0009999999999976694
6.04,173.428,112.904,71.52,-34.812,153.1,0.0
6.05,173.612,112.971,71.56,-35.024,152.859,0.0010000000000047748
6.06,173.791,113.006,71.572,-35.225,152.737,7.105427357601002e-15
6.07,173.985,113.041,71.587,-35.438,152.62,-0.0010000000000047748
6.08,174.265,113.047,71.572,-35.739,152.675,-0.0009999999999834586
6.09,174.481,113.02,71.573,-35.928,152.67,0.0
6.1,174.704,112.972,71.552,-36.124,152.772,7.105427357601002e-15
6.11,174.917,112.932,71.54,-36.309,152.844,0.0
6.12,175.095,112.898,71.526,-36.467,152.927,0.0
6.13,175.246,112.894,71.529,-36.611,152.914,-2.1316282072803006e-14
6.14,175.375,112.888,71.533,-36.73,152.909,-7.105427357601002e-15
6.15,175.475,112.895,71.538,-36.832,152.884,7.105427357601002e-15
6.16,175.547,112.899,71.544,-36.902,152.839,0.0
6.17,175.639,112.842,71.59,-36.892,152.858,0.0009999999999976694
6.18,175.701,112.795,71.619,-36.878,152.878,0.0010000000000047748
6.19,175.743,112.772,71.656,-36.86,152.893,0.0010000000000047748
6.2,175.751,112.765,71.645,-36.871,152.928,-7.105427357601002e-15
6.21,175.72,112.771,71.578,-36.913,152.974,0.0
6.22,175.689,112.786,71.548,-36.927,152.986,7.105427357601002e-15
6.23,175.657,112.798,71.53,-36.925,153.008,-1.4210854715202004e-14
6.24,175.617,112.795,71.532,-36.881,153.008,0.0010000000000047748
6.25,175.588,112.786,71.532,-36.842,153.012,0.0
6.26,175.569,112.792,71.533,-36.827,153.009,-0.000999999999990564
6.27,175.561,112.787,71.525,-36.823,153.041,-7.105427357601002e-15
6.28,175.56,112.831,71.531,-36.86,153.016,0.0
6.29,175.531,112.808,71.537,-36.802,152.98,-7.105427357601002e-15
6.3,175.5,112.848,71.543,-36.804,152.934,-0.000999999999990564
6.31,175.448,112.844,71.55,-36.742,152.895,-7.105427357601002e-15
6.32,175.437,112.835,71.545,-36.726,152.912,-0.0010000000000047748
6.33,175.426,112.843,71.547,-36.722,152.912,7.105427357601002e-15
6.34,175.439,112.846,71.543,-36.743,152.928,0.0010000000000118803
6.35,175.449,112.841,71.539,-36.75,152.956,-0.0010000000000047748
6.36,175.489,112.834,71.532,-36.791,153.0,-1.4210854715202004e-14
6.37,175.512,112.866,71.531,-36.847,152.993,7.105427357601002e-15
6.38,175.517,112.847,71.533,-36.831,152.98,1.4210854715202004e-14
6.39,175.512,112.876,71.539,-36.849,152.93,-7.105427357601002e-15
6.4,175.496,112.877,71.554,-36.82,152.853,0.0009999999999976694
6.41,175.484,112.887,71.56,-36.811,152.813,-7.105427357601002e-15
6.42,175.488,112.89,71.563,-36.814,152.789,-0.0009999999999976694
6.43,175.503,112.878,71.559,-36.822,152.811,1.4210854715202004e-14
6.44,175.502,112.875,71.563,-36.815,152.805,0.000999999999990564
6.45,175.512,112.863,71.554,-36.821,152.86,0.0
6.46,175.515,112.844,71.548,-36.811,152.906,2.1316282072803006e-14
6.47,175.502,112.849,71.543,-36.808,152.936,-7.105427357601002e-15
6.48,175.478,112.876,71.546,-36.808,152.923,-7.105427357601002e-15
6.49,175.448,112.904,71.548,-36.804,152.911,0.0
6.5,175.405,112.872,71.55,-36.726,152.902,-0.0010000000000047748
6.51,175.388,112.87,71.55,-36.708,152.9,-1.4210854715202004e-14
6.52,175.361,112.887,71.554,-36.694,152.873,1.4210854715202004e-14
6.53,175.351,112.881,71.551,-36.681,152.888,0.0
6.54,175.332,112.885,71.554,-36.664,152.879,0.0010000000000047748
6.55,175.336,112.881,71.55,-36.667,152.902,-1.4210854715202004e-14
6.56,175.345,112.906,71.547,-36.704,152.915,-7.105427357601002e-15
6.57,175.327,112.91,71.55,-36.687,152.904,0.0
6.58,175.322,112.933,71.551,-36.704,152.891,-7.105427357601002e-15
6.59,175.302,112.905,71.552,-36.655,152.885,1.4210854715202004e-14
6.6,175.28,112.918,71.558,-36.639,152.852,-0.0009999999999976694
6.61,175.285,112.918,71.558,-36.645,152.842,7.105427357601002e-15
6.62,175.275,112.931,71.566,-36.641,152.805,0.0009999999999976694
6.63,175.279,112.924,71.565,-36.638,152.809,-7.105427357601002e-15
6.64,175.302,112.924,71.567,-36.66,152.808,0.000999999999990564
6.65,175.313,112.911,71.562,-36.662,152.826,7.105427357601002e-15
6.66,175.326,112.898,71.559,-36.665,152.84,7.105427357601002e-15
6.67,175.331,112.889,71.557,-36.664,152.853,0.0010000000000189857
6.68,175.331,112.936,71.561,-36.706,152.825,1.4210854715202004e-14
6.69,175.327,112.891,71.56,-36.658,152.834,0.0
6.7,175.311,112.899,71.565,-36.645,152.81,-7.105427357601002e-15
6.71,175.304,112.899,71.567,-36.635,152.8,-0.0010000000000118803
6.72,175.291,112.908,71.569,-36.63,152.794,7.105427357601002e-15
6.73,175.293,112.906,71.565,-36.633,152.816,-0.0010000000000118803
6.74,175.284,112.903,71.563,-36.624,152.829,7.105427357601002e-15
6.75,175.277,112.914,71.56,-36.632,152.847,0.0010000000000118803
6.76,175.24,112.944,71.562,-36.622,152.834,-1.4210854715202004e-14
6.77,175.221,112.906,71.561,-36.566,152.845,0.0
6.78,175.195,112.91,71.565,-36.54,152.828,7.105427357601002e-15
6.79,175.171,112.912,71.565,-36.518,152.826,0.0
6.8,175.156,112.919,71.568,-36.507,152.814,-7.105427357601002e-15
6.81,175.128,112.924,71.569,-36.482,152.804,-0.000999999999990564
6.82,175.109,112.928,71.572,-36.466,152.792,0.0009999999999976694
6.83,175.104,112.927,71.571,-36.461,152.804,0.0009999999999763531
6.84,175.098,112.925,71.571,-36.452,152.804,-1.4210854715202004e-14
6.85,175.063,112.93,71.573,-36.42,152.79,0.0
6.86,175.036,112.934,71.577,-36.393,152.771,0.0
6.87,175.001,112.944,71.582,-36.362,152.738,-0.0010000000000118803
6.88,174.962,112.945,71.585,-36.322,152.731,1.4210854715202004e-14
6.89,174.937,112.943,71.584,-36.296,152.743,-7.105427357601002e-15
6.9,174.91,112.927,71.582,-36.255,152.763,-7.105427357601002e-15
6.91,174.9,112.916,71.578,-36.238,152.791,0.0
6.92,174.89,112.915,71.58,-36.225,152.792,7.105427357601002e-15
6.93,174.882,112.913,71.58,-36.215,152.798,0.0
6.94,174.857,112.915,71.586,-36.186,152.774,-7.105427357601002e-15
6.95,174.835,112.951,71.588,-36.198,152.754,-7.105427357601002e-15
6.96,174.822,112.92,71.588,-36.154,152.751,-7.105427357601002e-15
6.97,174.787,112.931,71.593,-36.126,152.73,0.0009999999999976694
6.98,174.76,112.931,71.594,-36.096,152.72,-0.0009999999999976694
6.99,174.731,112.936,71.595,-36.072,152.726,0.0
7.0,174.7,112.941,71.596,-36.045,152.73,1.4210854715202004e-14
7.01,174.682,112.931,71.588,-36.025,152.772,7.105427357601002e-15
7.02,174.665,112.94,71.591,-36.014,152.776,7.105427357601002e-15
7.03,174.658,112.97,71.588,-36.041,152.798,0.0010000000000047748
7.04,174.641,112.952,71.585,-36.008,152.814,7.105427357601002e-15
7.05,174.623,112.962,71.588,-35.997,152.799,0.0
7.06,174.618,112.947,71.592,-35.974,152.777,0.0009999999999976694
7.07,174.623,112.955,71.594,-35.984,152.75,7.105427357601002e-15
7.08,174.607,112.969,71.6,-35.976,152.709,0.0
7.09,174.613,112.979,71.603,-35.989,152.689,-7.105427357601002e-15
7.1,174.605,112.98,71.605,-35.981,152.679,0.0010000000000118803
7.11,174.61,113.013,71.605,-36.019,152.673,0.0009999999999834586
7.12,174.608,113.018,71.601,-36.025,152.696,-7.105427357601002e-15
7.13,174.607,112.979,71.596,-35.99,152.741,7.105427357601002e-15
7.14,174.6,112.984,71.595,-35.989,152.75,7.105427357601002e-15
7.15,174.604,112.99,71.593,-36.001,152.769,-7.105427357601002e-15
7.16,174.614,113.006,71.592,-36.028,152.769,-7.105427357601002e-15
7.17,174.63,112.979,71.59,-36.018,152.77,-0.000999999999990564
7.18,174.621,112.971,71.598,-35.994,152.727,-1.4210854715202004e-14
7.19,174.62,112.981,71.603,-35.997,152.688,-0.0010000000000047748
7.2,174.617,112.984,71.606,-35.995,152.665,7.105427357601002e-15
7.21,174.601,112.984,71.609,-35.977,152.641,0.0009999999999976694
7.22,174.596,112.998,71.611,-35.984,152.632,0.0009999999999976694
7.23,174.6,113.017,71.607,-36.01,152.656,7.105427357601002e-15
7.24,174.583,113.028,71.608,-36.003,152.662,0.0
7.25,174.595,113.006,71.592,-36.008,152.747,-0.0009999999999976694
7.26,174.593,112.948,71.577,-35.963,152.826,-0.0009999999999834586
