time,hka,mldfa,mpta,jlca,delta,mldta
0.47,137.659,123.217,76.696,-4.18,7.105427357601002e-15,135.644
0.48,137.135,123.381,76.804,-3.713,0.0010000000000118803,135.215
0.49,136.768,123.56,76.893,-3.435,0.0,134.791
0.5,136.112,123.716,76.949,-2.879,7.105427357601002e-15,134.47
0.51,135.704,123.909,77.016,-2.597,-7.105427357601002e-15,134.265
0.52,134.969,124.126,77.163,-1.932,0.0,133.85
0.53,134.755,124.373,77.25,-1.879,0.0009999999999976694,133.73
0.54,134.209,124.601,77.381,-1.429,0.0,133.397
0.55,133.806,124.779,77.475,-1.11,-1.4210854715202004e-14,133.15
0.56,133.2,124.949,77.575,-0.573,-0.0009999999999834586,132.748
0.57,132.814,125.043,77.631,-0.225,-0.0009999999999976694,132.508
0.58,132.229,125.136,77.725,0.36,-1.4210854715202004e-14,132.106
0.59,131.915,125.218,77.781,0.648,7.105427357601002e-15,131.919
0.6,131.759,125.299,77.812,0.754,7.105427357601002e-15,131.806
0.61,131.631,125.441,77.889,0.816,0.000999999999990564,131.255
0.62,131.254,125.518,77.97,1.198,7.105427357601002e-15,130.858
0.63,131.306,125.486,77.931,1.139,-2.1316282072803006e-14,131.057
0.64,131.091,125.616,78.005,1.298,-1.4210854715202004e-14,130.846
0.65,130.806,125.697,78.07,1.566,0.0009999999999763531,130.678
0.66,130.712,125.798,78.104,1.594,7.105427357601002e-15,130.628
0.67,130.523,125.877,78.135,1.735,1.4210854715202004e-14,130.525
0.68,130.185,125.873,78.178,2.121,-0.0010000000000118803,130.348
0.69,130.16,125.909,78.178,2.108,0.0009999999999976694,130.341
0.7,130.129,125.927,78.184,2.128,0.0,130.295
0.71,129.921,125.963,78.227,2.344,-0.0009999999999834586,130.139
0.72,130.102,125.937,78.219,2.181,-0.0010000000000047748,130.226
0.73,130.261,125.904,78.176,2.011,7.105427357601002e-15,130.388
0.74,130.154,125.857,78.183,2.172,1.4210854715202004e-14,130.318
0.75,130.165,125.814,78.155,2.175,0.0010000000000189857,130.374
0.76,130.237,125.784,78.144,2.123,7.105427357601002e-15,130.378
0.77,130.436,125.803,78.123,1.884,0.0,130.461
0.78,130.534,125.824,78.138,1.78,1.4210854715202004e-14,130.439
0.79,130.577,125.85,78.142,1.715,0.0,130.415
0.8,130.422,125.835,78.173,1.916,1.4210854715202004e-14,130.295
0.81,130.252,125.918,78.208,2.038,-1.4210854715202004e-14,130.167
0.82,129.904,126.163,78.323,2.256,0.0,129.766
0.83,129.788,126.214,78.35,2.348,-1.4210854715202004e-14,129.69
0.84,129.838,126.243,78.346,2.265,1.4210854715202004e-14,129.73
0.85,129.889,126.271,78.345,2.185,-1.4210854715202004e-14,129.771
0.86,129.944,126.212,78.32,2.164,0.0,129.898
0.87,129.909,126.214,78.323,2.201,-0.0009999999999976694,129.879
0.88,129.883,126.258,78.348,2.206,0.000999999999990564,129.773
0.89,129.798,126.205,78.335,2.331,0.000999999999990564,129.776
0.9,129.806,126.191,78.327,2.33,-1.4210854715202004e-14,129.771
0.91,129.774,126.216,78.34,2.349,0.0010000000000047748,129.704
0.92,129.76,126.244,78.366,2.362,7.105427357601002e-15,129.622
0.93,129.821,126.254,78.364,2.289,0.0,129.645
0.94,129.843,126.246,78.377,2.287,0.0010000000000118803,129.636
0.95,129.873,126.238,78.377,2.267,-0.0009999999999976694,129.664
0.96,130.085,126.233,78.344,2.026,-1.4210854715202004e-14,129.814
0.97,130.035,126.223,78.337,2.079,7.105427357601002e-15,129.823
0.98,129.905,126.214,78.342,2.223,0.0,129.767
0.99,129.772,126.201,78.355,2.382,2.1316282072803006e-14,129.679
1.0,129.79,126.176,78.346,2.38,7.105427357601002e-15,129.697
1.01,129.867,126.171,78.348,2.31,0.0,129.689
1.02,130.187,126.148,78.316,1.981,-7.105427357601002e-15,129.856
1.03,130.292,126.134,78.314,1.887,0.000999999999990564,129.881
1.04,130.39,126.108,78.305,1.807,1.4210854715202004e-14,129.921
1.05,130.487,126.041,78.27,1.742,7.105427357601002e-15,130.039
1.06,130.441,126.001,78.26,1.818,0.0,130.026
1.07,130.328,126.015,78.286,1.944,-0.0010000000000047748,129.909
1.08,130.464,125.975,78.259,1.819,0.0010000000000047748,130.006
1.09,130.618,125.921,78.236,1.698,-0.0009999999999976694,130.107
1.1,130.832,125.864,78.214,1.517,0.0009999999999976694,130.202
1.11,131.158,125.773,78.161,1.23,2.1316282072803006e-14,130.395
1.12,131.448,125.664,78.113,1.001,-7.105427357601002e-15,130.526
1.13,131.743,125.55,78.065,0.772,7.105427357601002e-15,130.662
1.14,132.081,125.403,77.999,0.515,0.0,130.841
1.15,132.224,125.282,77.979,0.474,-0.0009999999999834586,130.823
1.16,132.724,125.18,77.894,-0.011,0.0010000000000118803,131.08
1.17,133.138,125.057,77.832,-0.363,-1.4210854715202004e-14,131.236
1.18,133.877,124.654,77.627,-0.904,-7.105427357601002e-15,131.919
1.19,134.415,124.433,77.514,-1.333,-0.0010000000000047748,132.34
1.2,134.872,124.317,77.459,-1.73,-7.105427357601002e-15,132.519
1.21,135.359,124.176,77.389,-2.145,-0.0010000000000118803,132.777
1.22,135.885,124.014,77.309,-2.591,0.0010000000000118803,133.038
1.23,136.258,123.847,77.226,-2.88,0.0009999999999976694,133.569
1.24,136.82,123.643,77.118,-3.345,0.0,133.856
1.25,137.282,123.516,77.06,-3.738,-1.4210854715202004e-14,133.963
1.26,137.849,123.36,76.977,-4.232,1.4210854715202004e-14,134.171
1.27,138.484,123.123,76.862,-4.746,0.0009999999999834586,134.517
1.28,139.131,122.923,76.76,-5.294,0.0,134.832
1.29,139.755,122.74,76.667,-5.827,-0.000999999999990564,135.122
1.3,140.4,122.556,76.576,-6.379,-0.0010000000000118803,135.412
1.31,141.01,122.364,76.483,-6.891,7.105427357601002e-15,135.677
1.32,141.605,122.176,76.387,-7.394,7.105427357601002e-15,135.988
1.33,142.206,122.001,76.288,-7.919,0.0,136.238
1.34,142.82,121.811,76.188,-8.443,0.0,136.528
1.35,143.385,121.623,76.095,-8.914,0.0010000000000047748,136.792
1.36,143.986,121.408,75.994,-9.4,7.105427357601002e-15,137.097
1.37,144.586,121.211,75.896,-9.902,0.000999999999990564,137.383
1.38,145.209,121.059,75.819,-10.448,-0.0009999999999976694,137.617
1.39,145.835,120.858,75.716,-10.977,-1.4210854715202004e-14,137.916
1.4,146.464,120.657,75.612,-11.51,0.0009999999999976694,138.231
1.41,147.08,120.469,75.515,-12.034,-7.105427357601002e-15,138.501
1.42,147.655,120.317,75.428,-12.544,0.0,138.731
1.43,148.169,120.173,75.352,-12.99,-7.105427357601002e-15,138.919
1.44,148.768,119.961,75.24,-13.49,0.0009999999999976694,139.263
1.45,149.335,119.762,75.151,-13.947,0.0009999999999870113,139.541
1.46,149.91,119.623,75.061,-14.472,7.105427357601002e-15,139.823
1.47,150.5,119.434,74.977,-14.956,-0.0009999999999941167,140.092
1.48,151.025,119.307,74.905,-15.427,-7.105427357601002e-15,140.317
1.49,151.623,119.15,74.824,-15.949,0.0,140.599
1.5,152.13,119.032,74.766,-16.396,1.4210854715202004e-14,140.789
1.51,152.69,118.9,74.687,-16.902,-0.0010000000000047748,141.045
1.52,153.162,118.703,74.603,-17.262,-1.4210854715202004e-14,141.335
1.53,153.69,118.584,74.532,-17.742,-3.552713678800501e-15,141.591
1.54,154.14,118.434,74.453,-18.12,-0.0009999999999799059,141.865
1.55,154.621,118.293,74.374,-18.54,-2.1316282072803006e-14,142.153
1.56,155.12,118.121,74.285,-18.956,-3.552713678800501e-15,142.482
1.57,155.527,118.011,74.232,-19.306,1.7763568394002505e-14,142.667
1.58,155.987,117.869,74.162,-19.694,1.0658141036401503e-14,142.912
1.59,156.481,117.715,74.082,-20.115,0.0009999999999941167,143.188
1.6,156.911,117.591,74.014,-20.488,0.0,143.405
1.61,157.345,117.476,73.958,-20.863,0.0,143.561
1.62,157.779,117.394,73.897,-21.276,3.552713678800501e-15,143.702
1.63,158.204,117.274,73.834,-21.644,-7.105427357601002e-15,143.87
1.64,158.558,117.139,73.781,-21.917,0.0010000000000189857,144.003
1.65,159.013,117.032,73.716,-22.329,-7.105427357601002e-15,144.186
1.66,159.508,116.911,73.64,-22.779,-1.0658141036401503e-14,144.433
1.67,159.951,116.804,73.594,-23.16,-0.0010000000000012221,144.563
1.68,160.421,116.7,73.53,-23.59,-0.0009999999999941167,144.765
1.69,160.853,116.577,73.471,-23.959,-3.552713678800501e-15,144.952
1.7,161.284,116.459,73.4,-24.343,1.0658141036401503e-14,145.18
1.71,161.646,116.295,73.33,-24.611,1.0658141036401503e-14,145.398
1.72,162.05,116.217,73.264,-25.002,-0.001000000000015433,145.594
1.73,162.316,116.155,73.245,-25.226,0.0,145.631
1.74,162.641,116.091,73.194,-25.538,1.7763568394002505e-14,145.792
1.75,162.917,116.001,73.162,-25.756,0.0,145.899
1.76,163.288,115.924,73.104,-26.108,-1.7763568394002505e-14,146.105
1.77,163.683,115.822,73.057,-26.448,7.105427357601002e-15,146.301
1.78,164.073,115.698,72.99,-26.781,-7.105427357601002e-15,146.589
1.79,164.451,115.608,72.95,-27.109,7.105427357601002e-15,146.76
1.8,164.791,115.525,72.898,-27.418,-7.105427357601002e-15,146.97
1.81,165.11,115.443,72.859,-27.695,0.0009999999999834586,147.122
1.82,165.38,115.357,72.809,-27.928,3.552713678800501e-15,147.308
1.83,165.69,115.281,72.766,-28.205,0.0,147.464
1.84,165.979,115.211,72.722,-28.468,-1.7763568394002505e-14,147.632
1.85,166.313,115.127,72.678,-28.763,0.001000000000015433,147.806
1.86,166.656,115.049,72.635,-29.07,-7.105427357601002e-15,147.978
1.87,167.035,114.955,72.589,-29.401,3.552713678800501e-15,148.146
1.88,167.431,114.881,72.54,-29.772,-7.105427357601002e-15,148.313
1.89,167.764,114.797,72.509,-30.053,0.0009999999999941167,148.409
1.9,168.098,114.737,72.47,-30.365,-1.0658141036401503e-14,148.505
1.91,168.429,114.693,72.436,-30.687,0.0010000000000083276,148.583
1.92,168.692,114.621,72.41,-30.903,-7.105427357601002e-15,148.627
1.93,168.917,114.585,72.395,-31.107,0.0,148.612
1.94,169.188,114.537,72.364,-31.362,0.0010000000000083276,148.68
1.95,169.45,114.498,72.336,-31.612,3.552713678800501e-15,148.771
1.96,169.761,114.393,72.287,-31.866,-0.000999999999990564,148.976
1.97,170.034,114.299,72.251,-32.082,7.105427357601002e-15,149.14
1.98,170.4,114.233,72.2,-32.433,-7.105427357601002e-15,149.362
1.99,170.723,114.14,72.163,-32.699,-0.0010000000000189857,149.542
2.0,171.059,114.101,72.135,-33.024,-0.000999999999990564,149.66
2.01,171.318,114.045,72.097,-33.266,-2.1316282072803006e-14,149.792
2.02,171.563,114.023,72.069,-33.517,2.1316282072803006e-14,149.873
2.03,171.774,113.927,72.035,-33.666,-1.4210854715202004e-14,150.01
2.04,171.991,113.892,72.008,-33.874,-0.0010000000000118803,150.121
2.05,172.235,113.839,71.977,-34.098,0.000999999999990564,150.256
2.06,172.511,113.794,71.945,-34.36,0.0,150.392
2.07,172.71,113.71,71.937,-34.483,-7.105427357601002e-15,150.416
2.08,173.014,113.639,71.893,-34.76,-7.105427357601002e-15,150.625
2.09,173.308,113.587,71.855,-35.039,-0.000999999999990564,150.805
2.1,173.624,113.532,71.81,-35.346,7.105427357601002e-15,151.008
2.11,173.857,113.457,71.786,-35.528,7.105427357601002e-15,151.122
2.12,174.127,113.419,71.759,-35.786,-0.0010000000000047748,151.234
2.13,174.386,113.387,71.736,-36.037,7.105427357601002e-15,151.318
2.14,174.619,113.357,71.721,-36.254,-0.0009999999999976694,151.37
2.15,174.919,113.339,71.687,-36.571,-1.4210854715202004e-14,151.525
2.16,175.171,113.209,71.763,-36.617,7.105427357601002e-15,151.609
2.17,175.45,113.025,71.895,-36.579,-0.0009999999999976694,151.65
2.18,175.722,112.839,72.017,-36.544,-1.4210854715202004e-14,151.723
2.19,175.973,112.669,72.143,-36.499,-7.105427357601002e-15,151.742
2.2,176.267,112.47,72.29,-36.447,1.4210854715202004e-14,151.772
2.21,176.563,112.267,72.437,-36.393,1.4210854715202004e-14,151.755
2.22,176.786,112.109,72.579,-36.315,-0.0010000000000047748,151.683
2.23,176.991,111.981,72.747,-36.225,-7.105427357601002e-15,151.58
2.24,177.207,111.834,72.885,-36.156,7.105427357601002e-15,151.536
2.25,177.288,111.762,72.962,-36.088,-7.105427357601002e-15,151.368
2.26,177.285,111.757,73.143,-35.899,0.0,150.957
2.27,177.44,111.675,73.239,-35.876,7.105427357601002e-15,150.992
2.28,177.496,111.615,73.286,-35.826,0.0009999999999976694,150.866
2.29,177.535,111.586,73.324,-35.796,-0.0009999999999976694,150.805
2.3,177.615,111.534,73.373,-35.777,0.000999999999990564,150.804
2.31,177.607,111.532,73.355,-35.784,7.105427357601002e-15,150.798
2.32,177.648,111.508,73.381,-35.775,7.105427357601002e-15,150.808
2.33,177.624,111.521,73.367,-35.778,7.105427357601002e-15,150.802
2.34,177.641,111.513,73.381,-35.773,7.105427357601002e-15,150.812
2.35,177.624,111.519,73.353,-35.79,-7.105427357601002e-15,150.829
2.36,177.632,111.513,73.338,-35.807,-1.4210854715202004e-14,150.865
2.37,177.585,111.539,73.299,-35.825,0.0,150.868
2.38,177.588,111.54,73.303,-35.825,0.0,150.873
2.39,177.561,111.554,73.276,-35.838,-0.0010000000000118803,150.877
2.4,177.559,111.557,73.272,-35.845,0.0010000000000047748,150.893
2.41,177.533,111.569,73.238,-35.865,0.0010000000000118803,150.918
2.42,177.521,111.579,73.22,-35.879,-0.0009999999999834586,150.938
2.43,177.464,111.613,73.181,-35.895,-0.0009999999999976694,150.941
2.44,177.456,111.62,73.177,-35.898,-0.0009999999999834586,150.947
2.45,177.415,111.641,73.142,-35.914,0.0,150.947
2.46,177.408,111.646,73.128,-35.926,1.4210854715202004e-14,150.974
2.47,177.398,111.653,73.108,-35.942,-0.0009999999999976694,151.005
2.48,177.4,111.65,73.092,-35.957,-0.0010000000000118803,151.035
2.49,177.397,111.649,73.076,-35.97,0.0,151.056
2.5,177.465,111.604,73.022,-36.046,-0.0009999999999976694,151.245
2.51,177.443,111.616,73.033,-36.027,0.000999999999990564,151.192
2.52,177.444,111.617,73.039,-36.022,7.105427357601002e-15,151.188
2.53,177.457,111.607,73.032,-36.032,0.0,151.209
2.54,177.447,111.613,73.028,-36.033,0.0010000000000047748,151.209
2.55,177.453,111.608,73.02,-36.041,-1.4210854715202004e-14,151.227
2.56,177.525,111.573,73.044,-36.053,-0.0010000000000047748,151.305
2.57,177.524,111.558,73.008,-36.073,-0.0010000000000118803,151.32
2.58,177.562,111.546,73.036,-36.072,-1.4210854715202004e-14,151.362
2.59,177.545,111.554,73.066,-36.034,0.0010000000000118803,151.278
2.6,177.62,111.513,73.098,-36.035,-1.4210854715202004e-14,151.323
2.61,177.6,111.521,73.099,-36.022,7.105427357601002e-15,151.287
2.62,177.568,111.54,73.101,-36.006,-0.0010000000000189857,151.228
2.63,177.588,111.525,73.071,-36.042,0.0,151.305
2.64,177.548,111.551,73.051,-36.047,-0.0010000000000047748,151.291
2.65,177.5,111.58,73.033,-36.047,0.0,151.264
2.66,177.453,111.614,73.005,-36.062,-1.4210854715202004e-14,151.27
2.67,177.415,111.642,72.968,-36.089,1.4210854715202004e-14,151.312
2.68,177.352,111.686,72.934,-36.104,-1.4210854715202004e-14,151.315
2.69,177.275,111.74,72.895,-36.12,-7.105427357601002e-15,151.313
2.7,177.188,111.8,72.849,-36.139,2.1316282072803006e-14,151.31
2.71,177.089,111.868,72.805,-36.152,1.4210854715202004e-14,151.286
2.72,176.911,111.977,72.754,-36.134,0.0,151.149
2.73,176.823,112.036,72.654,-36.205,-1.4210854715202004e-14,151.25
2.74,176.599,112.183,72.58,-36.202,0.0,151.115
2.75,176.468,112.27,72.451,-36.287,7.105427357601002e-15,151.216
2.76,176.272,112.401,72.37,-36.303,1.4210854715202004e-14,151.152
2.77,176.097,112.519,72.266,-36.35,-7.105427357601002e-15,151.17
2.78,175.89,112.668,72.148,-36.41,0.0,151.229
2.79,175.681,112.808,72.033,-36.456,-1.4210854715202004e-14,151.229
2.8,175.455,112.955,71.916,-36.494,-1.4210854715202004e-14,151.209
2.81,175.241,113.095,71.778,-36.558,-7.105427357601002e-15,151.212
2.82,174.975,113.175,71.719,-36.43,-0.0009999999999976694,151.165
2.83,174.704,113.222,71.735,-36.191,0.0,151.124
2.84,174.445,113.25,71.749,-35.946,0.0,151.095
2.85,174.154,113.277,71.764,-35.667,0.0,151.059
2.86,173.849,113.312,71.78,-35.381,1.4210854715202004e-14,151.017
2.87,173.535,113.363,71.8,-35.098,0.0,150.952
2.88,173.191,113.425,71.832,-34.783,-0.0010000000000047748,150.817
2.89,172.884,113.487,71.861,-34.51,2.1316282072803006e-14,150.705
2.9,172.556,113.547,71.897,-34.205,-0.0010000000000047748,150.546
2.91,172.242,113.611,71.927,-33.925,-0.000999999999990564,150.415
2.92,171.93,113.677,71.958,-33.649,-1.4210854715202004e-14,150.302
2.93,171.598,113.749,71.995,-33.352,-7.105427357601002e-15,150.141
2.94,171.251,113.813,72.031,-33.034,0.0009999999999976694,149.99
2.95,170.939,113.87,72.055,-32.753,-0.000999999999990564,149.908
2.96,170.586,113.934,72.086,-32.434,-1.4210854715202004e-14,149.802
2.97,170.235,113.998,72.112,-32.121,-2.1316282072803006e-14,149.724
2.98,169.853,114.061,72.141,-31.772,-0.0010000000000118803,149.649
2.99,169.476,114.143,72.175,-31.445,0.0009999999999976694,149.557
3.0,169.066,114.192,72.202,-31.056,3.552713678800501e-15,149.497
3.01,168.704,114.26,72.221,-30.742,-0.0010000000000083276,149.477
3.02,168.348,114.335,72.253,-30.429,-0.0010000000000083276,149.392
3.03,167.953,114.416,72.295,-30.074,3.552713678800501e-15,149.266
3.04,167.602,114.502,72.331,-29.773,3.552713678800501e-15,149.147
3.05,167.203,114.61,72.374,-29.439,-7.105427357601002e-15,148.972
3.06,166.789,114.72,72.426,-29.084,0.001000000000015433,148.754
3.07,166.325,114.814,72.484,-28.654,-0.0009999999999870113,148.509
3.08,165.86,114.931,72.539,-28.252,-1.0658141036401503e-14,148.29
3.09,165.403,115.047,72.594,-27.856,7.105427357601002e-15,148.082
3.1,164.98,115.167,72.645,-27.502,3.552713678800501e-15,147.898
3.11,164.577,115.255,72.696,-27.136,3.552713678800501e-15,147.737
3.12,164.189,115.342,72.739,-26.793,0.0010000000000118803,147.621
3.13,163.816,115.45,72.791,-26.474,-0.0010000000000083276,147.489
3.14,163.431,115.543,72.838,-26.135,-0.0010000000000225384,147.378
3.15,163.006,115.681,72.91,-25.777,0.0,147.175
3.16,162.567,115.802,72.968,-25.401,-1.0658141036401503e-14,147.027
3.17,162.085,115.917,73.024,-24.978,-7.105427357601002e-15,146.88
3.18,161.628,116.039,73.078,-24.589,1.4210854715202004e-14,146.75
3.19,161.103,116.168,73.147,-24.124,-1.0658141036401503e-14,146.573
3.2,160.587,116.304,73.215,-23.677,0.0010000000000118803,146.396
3.21,160.06,116.432,73.282,-23.21,-7.105427357601002e-15,146.233
3.22,159.545,116.583,73.357,-22.772,0.0010000000000118803,146.054
3.23,159.007,116.726,73.43,-22.302,-0.0009999999999976694,145.868
3.24,158.558,116.833,73.475,-21.916,3.552713678800501e-15,145.805
3.25,158.013,116.94,73.535,-21.419,0.0009999999999941167,145.671
3.26,157.485,117.044,73.586,-20.943,-1.0658141036401503e-14,145.543
3.27,156.854,117.169,73.666,-20.357,-1.4210854715202004e-14,145.293
3.28,156.288,117.306,73.735,-19.86,0.000999999999990564,145.073
3.29,155.714,117.468,73.815,-19.367,-3.552713678800501e-15,144.813
3.3,155.206,117.607,73.887,-18.926,1.0658141036401503e-14,144.589
3.31,154.746,117.713,73.938,-18.52,-0.0010000000000012221,144.454
3.32,154.343,117.816,73.985,-18.174,7.105427357601002e-15,144.336
3.33,154.008,117.898,74.033,-17.874,0.0009999999999941167,144.239
3.34,153.682,118.02,74.089,-17.613,1.4210854715202004e-14,144.092
3.35,153.363,118.12,74.139,-17.344,-7.105427357601002e-15,143.975
3.36,153.058,118.244,74.195,-17.106,-0.0009999999999976694,143.821
3.37,152.76,118.335,74.243,-16.852,1.0658141036401503e-14,143.694
3.38,152.517,118.4,74.272,-16.645,3.552713678800501e-15,143.618
3.39,152.291,118.448,74.294,-16.445,7.105427357601002e-15,143.56
3.4,152.054,118.529,74.335,-16.248,-3.552713678800501e-15,143.435
3.41,151.839,118.598,74.372,-16.065,3.552713678800501e-15,143.316
3.42,151.585,118.691,74.427,-15.849,-3.552713678800501e-15,143.14
3.43,151.326,118.764,74.474,-15.616,1.4210854715202004e-14,142.98
3.44,151.072,118.843,74.512,-15.403,-7.105427357601002e-15,142.855
3.45,150.839,118.907,74.547,-15.199,0.0,142.756
3.46,150.582,118.968,74.58,-14.97,0.0,142.678
3.47,150.357,119.069,74.621,-14.805,-7.105427357601002e-15,142.57
3.48,149.984,119.186,74.686,-14.484,-7.105427357601002e-15,142.367
3.49,149.698,119.301,74.735,-14.264,-1.0658141036401503e-14,142.234
3.5,149.311,119.382,74.795,-13.898,-1.0658141036401503e-14,142.074
3.51,149.006,119.496,74.849,-13.653,7.105427357601002e-15,141.945
3.52,148.594,119.615,74.913,-13.296,7.105427357601002e-15,141.757
3.53,148.266,119.736,74.968,-13.034,7.105427357601002e-15,141.606
3.54,147.883,119.828,75.036,-12.674,-0.0010000000000118803,141.432
3.55,147.543,119.952,75.102,-12.393,0.0,141.247
3.56,147.258,120.043,75.152,-12.149,-1.4210854715202004e-14,141.122
3.57,146.968,120.127,75.205,-11.89,1.4210854715202004e-14,140.991
3.58,146.651,120.204,75.252,-11.603,-7.105427357601002e-15,140.879
3.59,146.3,120.313,75.31,-11.303,-1.4210854715202004e-14,140.721
3.6,145.916,120.407,75.364,-10.959,1.4210854715202004e-14,140.566
3.61,145.515,120.5,75.432,-10.583,1.4210854715202004e-14,140.373
3.62,145.023,120.652,75.5,-10.175,0.0,140.142
3.63,144.611,120.784,75.57,-9.825,0.0,139.932
3.64,144.21,120.921,75.626,-9.504,-0.0010000000000118803,139.783
3.65,143.812,121.048,75.696,-9.163,-0.0010000000000189857,139.611
3.66,143.443,121.188,75.764,-8.867,-1.4210854715202004e-14,139.459
3.67,143.037,121.358,75.833,-8.562,-1.4210854715202004e-14,139.266
3.68,142.591,121.484,75.903,-8.172,0.0,139.069
3.69,142.201,121.591,75.966,-7.826,7.105427357601002e-15,138.894
3.7,141.872,121.699,76.021,-7.55,-1.4210854715202004e-14,138.76
3.71,141.577,121.797,76.074,-7.3,0.0,138.621
3.72,141.239,121.94,76.134,-7.044,-0.0010000000000047748,138.434
3.73,140.929,122.009,76.18,-6.758,7.105427357601002e-15,138.315
3.74,140.557,122.134,76.238,-6.453,1.4210854715202004e-14,138.141
3.75,140.24,122.276,76.301,-6.214,-0.0010000000000047748,137.958
3.76,139.811,122.403,76.368,-5.846,-1.4210854715202004e-14,137.735
3.77,139.578,122.51,76.401,-5.687,-1.4210854715202004e-14,137.627
3.78,139.251,122.593,76.454,-5.391,0.0009999999999834586,137.454
3.79,139.081,122.689,76.491,-5.279,1.4210854715202004e-14,137.359
3.8,138.893,122.78,76.539,-5.135,0.0009999999999976694,137.236
3.81,138.658,122.868,76.599,-4.928,0.0010000000000189857,137.041
3.82,138.372,122.977,76.647,-4.702,-1.4210854715202004e-14,136.855
3.83,138.128,123.052,76.687,-4.492,-0.0009999999999976694,136.689
3.84,137.896,123.106,76.713,-4.288,-0.000999999999990564,136.585
3.85,137.694,123.166,76.739,-4.121,2.1316282072803006e-14,136.499
3.86,137.412,123.263,76.784,-3.891,-7.105427357601002e-15,136.351
3.87,137.141,123.382,76.841,-3.683,0.0009999999999976694,136.164
3.88,136.751,123.505,76.893,-3.363,0.0,135.97
3.89,136.563,123.613,76.936,-3.241,0.0010000000000189857,135.858
3.9,136.26,123.694,76.991,-2.962,-0.000999999999990564,135.71
3.91,136.127,123.793,77.028,-2.892,-7.105427357601002e-15,135.647
3.92,135.812,123.874,77.077,-2.609,-7.105427357601002e-15,135.5
3.93,135.572,123.978,77.118,-2.432,0.0,135.382
3.94,135.2,124.083,77.168,-2.115,2.1316282072803006e-14,135.208
3.95,134.995,124.153,77.197,-1.951,-7.105427357601002e-15,135.16
3.96,134.692,124.275,77.282,-1.685,-1.4210854715202004e-14,134.864
