time,hka,mldfa,mpta,jlca,delta,mldta
0.32,184.438,105.063,73.805,-35.697,0.0010000000000189857,149.97
0.33,184.508,105.011,73.884,-35.636,0.0009999999999976694,149.912
0.34,184.631,104.924,73.913,-35.643,0.000999999999990564,149.992
0.35,184.585,104.969,73.972,-35.582,-7.105427357601002e-15,149.888
0.36,184.749,104.857,74.006,-35.6,7.105427357601002e-15,150.024
0.37,184.874,104.75,74.01,-35.614,7.105427357601002e-15,150.064
0.38,184.899,104.728,74.041,-35.586,0.0,150.008
0.39,184.969,104.683,74.082,-35.571,0.000999999999990564,150.025
0.4,185.02,104.648,74.05,-35.617,-0.0010000000000118803,150.113
0.41,185.097,104.594,74.121,-35.569,-0.0010000000000047748,150.085
0.42,184.991,104.663,74.089,-35.564,-0.0010000000000118803,149.994
0.43,185.084,104.597,74.091,-35.591,0.0009999999999976694,150.093
0.44,185.057,104.608,74.095,-35.57,7.105427357601002e-15,150.063
0.45,185.098,104.573,74.127,-35.545,0.000999999999990564,150.0
0.46,185.271,104.471,74.19,-35.551,-0.000999999999990564,150.096
0.47,185.273,104.464,74.207,-35.529,-0.0009999999999976694,150.045
0.48,185.214,104.501,74.212,-35.503,0.0,149.961
0.49,185.206,104.503,74.215,-35.494,1.4210854715202004e-14,149.923
0.5,185.245,104.481,74.238,-35.489,0.0009999999999976694,149.926
0.51,185.21,104.534,74.294,-35.45,-1.4210854715202004e-14,149.873
0.52,185.202,104.543,74.281,-35.464,0.0,149.903
0.53,185.168,104.568,74.281,-35.454,-0.0009999999999976694,149.873
0.54,185.126,104.602,74.272,-35.455,-0.0010000000000047748,149.853
0.55,185.088,104.632,74.271,-35.449,0.0,149.819
0.56,185.01,104.686,74.259,-35.437,0.0,149.761
0.57,184.996,104.705,74.263,-35.438,0.0,149.771
0.58,184.982,104.72,74.256,-35.446,0.0,149.789
0.59,184.936,104.752,74.237,-35.45,-0.0010000000000047748,149.77
0.6,184.864,104.809,74.215,-35.459,0.0010000000000047748,149.766
0.61,184.847,104.826,74.22,-35.453,0.0,149.759
0.62,184.843,104.836,74.219,-35.459,-0.000999999999990564,149.782
0.63,184.858,104.837,74.204,-35.491,-1.4210854715202004e-14,149.835
0.64,184.679,104.967,74.228,-35.417,-0.0010000000000047748,149.594
0.65,184.596,105.025,74.207,-35.413,-0.0010000000000189857,149.549
0.66,184.472,105.114,74.205,-35.381,-1.4210854715202004e-14,149.417
0.67,184.431,105.141,74.128,-35.444,-1.4210854715202004e-14,149.517
0.68,184.382,105.185,74.121,-35.446,-1.4210854715202004e-14,149.526
0.69,184.278,105.279,74.144,-35.413,1.4210854715202004e-14,149.469
0.7,184.264,105.275,74.103,-35.435,-0.0010000000000189857,149.451
0.71,184.268,105.273,74.08,-35.462,0.0010000000000047748,149.488
0.72,184.276,105.267,74.025,-35.517,-0.0009999999999976694,149.576
0.73,184.213,105.316,74.045,-35.484,7.105427357601002e-15,149.514
0.74,184.171,105.348,74.054,-35.464,-0.000999999999990564,149.474
0.75,184.057,105.414,73.984,-35.487,7.105427357601002e-15,149.434
0.76,184.071,105.413,73.901,-35.583,0.0,149.662
0.77,183.934,105.503,73.864,-35.573,7.105427357601002e-15,149.559
0.78,183.842,105.569,73.914,-35.497,-1.4210854715202004e-14,149.399
0.79,183.803,105.592,73.854,-35.541,0.0,149.443
0.8,183.768,105.618,73.822,-35.565,0.0010000000000047748,149.478
0.81,183.745,105.643,73.876,-35.512,0.0,149.405
0.82,183.735,105.649,73.871,-35.513,-2.1316282072803006e-14,149.404
0.83,183.694,105.688,73.873,-35.51,0.0010000000000118803,149.393
0.84,183.639,105.733,73.854,-35.518,-1.4210854715202004e-14,149.383
0.85,183.564,105.788,73.833,-35.519,7.105427357601002e-15,149.338
0.86,183.499,105.841,73.816,-35.523,-0.0009999999999834586,149.317
0.87,183.425,105.894,73.799,-35.521,0.000999999999990564,149.277
0.88,183.388,105.925,73.797,-35.515,-0.0010000000000047748,149.274
0.89,183.369,105.94,73.823,-35.486,-7.105427357601002e-15,149.237
0.9,183.37,105.939,73.811,-35.499,0.0010000000000118803,149.274
0.91,183.39,105.919,73.753,-35.556,1.4210854715202004e-14,149.375
0.92,183.424,105.903,73.794,-35.533,-1.4210854715202004e-14,149.36
0.93,183.442,105.884,73.777,-35.549,-7.105427357601002e-15,149.378
0.94,183.436,105.898,73.789,-35.544,-0.0010000000000047748,149.358
0.95,183.384,105.934,73.778,-35.54,2.1316282072803006e-14,149.301
0.96,183.323,105.991,73.79,-35.524,0.0,149.244
0.97,183.253,106.046,73.762,-35.537,7.105427357601002e-15,149.239
0.98,183.179,106.104,73.73,-35.553,0.0,149.25
0.99,183.134,106.141,73.709,-35.566,1.4210854715202004e-14,149.282
1.0,183.111,106.166,73.699,-35.578,1.4210854715202004e-14,149.336
1.01,183.081,106.193,73.671,-35.603,2.1316282072803006e-14,149.392
1.02,183.063,106.212,73.666,-35.608,-0.0009999999999976694,149.408
1.03,183.047,106.23,73.654,-35.623,-7.105427357601002e-15,149.432
1.04,182.992,106.268,73.646,-35.614,7.105427357601002e-15,149.379
1.05,182.948,106.306,73.652,-35.602,-7.105427357601002e-15,149.34
1.06,182.893,106.352,73.655,-35.59,0.0,149.283
1.07,182.823,106.409,73.647,-35.585,-7.105427357601002e-15,149.257
1.08,182.764,106.458,73.607,-35.615,-7.105427357601002e-15,149.301
1.09,182.703,106.505,73.581,-35.627,7.105427357601002e-15,149.328
1.1,182.663,106.538,73.509,-35.692,-7.105427357601002e-15,149.454
1.11,182.619,106.578,73.478,-35.719,-7.105427357601002e-15,149.515
1.12,182.585,106.609,73.435,-35.759,0.0,149.605
1.13,182.576,106.62,73.399,-35.796,-0.0009999999999976694,149.692
1.14,182.571,106.634,73.39,-35.816,0.0010000000000047748,149.745
1.15,182.534,106.667,73.392,-35.808,-0.0009999999999976694,149.731
1.16,182.442,106.756,73.41,-35.788,-1.4210854715202004e-14,149.722
1.17,182.349,106.832,73.41,-35.772,0.0010000000000118803,149.655
1.18,182.249,106.907,73.401,-35.756,0.0010000000000047748,149.575
1.19,182.121,107.0,73.364,-35.758,0.0009999999999976694,149.516
1.2,181.995,107.079,73.274,-35.8,0.0,149.506
1.21,181.91,107.117,73.202,-35.826,0.0009999999999976694,149.419
1.22,181.732,107.268,73.098,-35.901,-0.0009999999999976694,149.6
1.23,181.66,107.325,73.058,-35.927,7.105427357601002e-15,149.659
1.24,181.583,107.382,73.012,-35.952,-0.0010000000000047748,149.697
1.25,181.5,107.445,72.889,-36.055,-0.0009999999999976694,149.847
1.26,181.42,107.502,72.832,-36.09,1.4210854715202004e-14,149.895
1.27,181.34,107.565,72.887,-36.017,-0.0009999999999976694,149.767
1.28,181.26,107.606,72.691,-36.176,0.0010000000000189857,149.908
1.29,181.2,107.654,72.709,-36.144,-0.0009999999999834586,149.846
1.3,181.112,107.712,72.725,-36.1,0.0009999999999976694,149.73
1.31,181.05,107.754,72.699,-36.104,-0.0010000000000189857,149.712
1.32,181.206,107.65,72.556,-36.299,-0.0009999999999976694,150.217
1.33,181.075,107.741,72.521,-36.295,1.4210854715202004e-14,150.13
1.34,180.93,107.841,72.447,-36.324,0.0,150.112
1.35,180.747,107.961,72.535,-36.173,-1.4210854715202004e-14,149.703
1.36,180.588,108.072,72.536,-36.124,7.105427357601002e-15,149.454
1.37,180.439,108.179,72.476,-36.142,7.105427357601002e-15,149.421
1.38,180.357,108.238,72.439,-36.155,-0.0010000000000047748,149.414
1.39,180.256,108.309,72.367,-36.198,7.105427357601002e-15,149.459
1.4,180.223,108.337,72.318,-36.243,0.0009999999999834586,149.564
1.41,180.16,108.387,72.257,-36.291,0.0010000000000047748,149.658
1.42,180.058,108.461,72.209,-36.311,0.0010000000000118803,149.658
1.43,179.996,108.508,72.147,-36.357,0.0,149.728
1.44,179.968,108.537,72.152,-36.352,-0.0009999999999976694,149.721
1.45,179.897,108.587,72.096,-36.389,0.0010000000000118803,149.781
1.46,179.852,108.619,72.035,-36.436,-7.105427357601002e-15,149.835
1.47,179.78,108.673,72.008,-36.446,0.000999999999990564,149.841
1.48,179.711,108.724,72.008,-36.427,-2.1316282072803006e-14,149.793
1.49,179.592,108.805,71.959,-36.439,0.0009999999999834586,149.75
1.5,179.552,108.841,71.953,-36.44,1.4210854715202004e-14,149.739
1.51,179.444,108.9,71.87,-36.474,7.105427357601002e-15,149.749
1.52,179.381,108.96,71.84,-36.502,0.0010000000000118803,149.844
1.53,179.367,108.976,71.786,-36.558,0.0010000000000118803,149.986
1.54,179.194,109.116,71.803,-36.506,-0.000999999999990564,149.853
1.55,179.18,109.106,71.739,-36.546,-0.0009999999999976694,149.887
1.56,178.995,109.2,71.754,-36.441,0.0,149.704
1.57,179.072,109.174,71.734,-36.512,-1.4210854715202004e-14,149.82
1.58,179.343,108.945,71.626,-36.662,2.1316282072803006e-14,150.515
1.59,179.441,108.973,71.934,-36.48,-7.105427357601002e-15,150.215
1.6,179.323,109.053,71.714,-36.663,0.000999999999990564,150.426
1.61,179.176,109.055,71.635,-36.595,-0.000999999999990564,150.518
1.62,179.233,109.096,71.639,-36.691,0.000999999999990564,150.518
1.63,179.149,109.103,71.653,-36.6,0.0010000000000118803,150.468
1.64,179.103,109.1,71.649,-36.554,0.0,150.506
1.65,179.066,109.083,71.649,-36.5,0.0,150.513
1.66,179.081,109.09,71.65,-36.521,1.4210854715202004e-14,150.509
1.67,179.021,109.114,71.653,-36.482,1.4210854715202004e-14,150.479
1.68,179.012,109.042,71.611,-36.443,0.0,150.647
1.69,179.034,108.953,71.554,-36.433,7.105427357601002e-15,150.888
1.7,179.025,109.005,71.564,-36.466,-7.105427357601002e-15,150.84
1.71,178.992,108.919,71.574,-36.337,1.4210854715202004e-14,150.803
1.72,179.059,108.891,71.56,-36.39,0.0,150.882
1.73,179.126,108.862,71.535,-36.453,0.0,150.975
1.74,179.191,108.819,71.526,-36.484,-7.105427357601002e-15,151.037
1.75,179.221,108.787,71.518,-36.491,0.000999999999990564,151.098
1.76,179.258,108.782,71.515,-36.525,-7.105427357601002e-15,151.119
1.77,179.262,108.775,71.522,-36.514,-0.0009999999999976694,151.081
1.78,179.45,108.691,71.485,-36.657,0.0010000000000047748,151.252
1.79,179.477,108.642,71.469,-36.649,-0.0010000000000047748,151.357
1.8,179.533,108.641,71.474,-36.699,-0.000999999999990564,151.314
1.81,179.297,108.752,71.545,-36.504,7.105427357601002e-15,150.884
1.82,179.344,108.711,71.537,-36.518,1.4210854715202004e-14,150.906
1.83,179.486,108.724,71.544,-36.665,-0.0009999999999976694,150.913
1.84,179.608,108.728,71.564,-36.773,0.0009999999999976694,150.843
1.85,179.649,108.692,71.553,-36.788,0.0,150.921
1.86,179.641,108.67,71.562,-36.749,7.105427357601002e-15,150.895
1.87,179.659,108.646,71.552,-36.752,-0.0009999999999834586,150.975
1.88,179.833,108.607,71.531,-36.91,0.0010000000000047748,151.002
1.89,179.876,108.596,71.527,-36.945,-7.105427357601002e-15,150.981
1.9,179.828,108.615,71.544,-36.9,0.0009999999999976694,150.897
1.91,179.825,108.619,71.551,-36.894,0.0010000000000118803,150.857
1.92,179.835,108.61,71.558,-36.887,0.0,150.784
1.93,178.751,109.344,71.804,-36.291,0.0,149.612
1.94,178.747,109.328,71.821,-36.254,-2.1316282072803006e-14,149.514
1.95,178.748,109.307,71.824,-36.231,7.105427357601002e-15,149.48
1.96,178.685,109.312,71.838,-36.159,-7.105427357601002e-15,149.407
1.97,178.675,109.333,71.84,-36.169,0.000999999999990564,149.434
1.98,178.594,109.345,71.858,-36.081,1.4210854715202004e-14,149.341
1.99,178.521,109.253,71.859,-35.916,0.0010000000000047748,149.43
2.0,178.43,109.18,71.873,-35.738,0.000999999999990564,149.438
2.01,178.455,109.159,71.867,-35.747,-1.4210854715202004e-14,149.531
2.02,178.425,109.116,71.864,-35.677,-7.105427357601002e-15,149.606
2.03,178.348,109.132,71.867,-35.613,-1.4210854715202004e-14,149.643
2.04,178.381,109.093,71.858,-35.617,0.0009999999999976694,149.697
2.05,178.338,109.092,71.863,-35.567,7.105427357601002e-15,149.665
2.06,178.253,109.105,71.878,-35.479,-0.000999999999990564,149.581
2.07,178.209,109.004,71.831,-35.382,-7.105427357601002e-15,149.784
2.08,178.318,108.944,71.805,-35.457,-7.105427357601002e-15,149.916
2.09,178.125,108.9,71.797,-35.227,-0.0010000000000118803,149.93
2.1,178.196,108.848,71.778,-35.266,7.105427357601002e-15,150.063
2.11,178.124,108.828,71.781,-35.171,7.105427357601002e-15,150.07
2.12,178.064,108.846,71.795,-35.116,0.0010000000000047748,149.998
2.13,178.131,108.804,71.782,-35.153,-7.105427357601002e-15,150.056
2.14,178.135,108.79,71.779,-35.147,0.0009999999999976694,150.084
2.15,178.15,108.777,71.781,-35.146,0.0,150.076
2.16,178.21,108.724,71.759,-35.176,0.000999999999990564,150.195
2.17,178.32,108.688,71.731,-35.277,0.0,150.254
2.18,178.245,108.747,71.774,-35.217,-0.0010000000000047748,150.05
2.19,178.254,108.619,71.758,-35.114,-0.0009999999999976694,150.096
2.2,178.313,108.585,71.763,-35.135,2.1316282072803006e-14,150.078
2.21,178.345,108.492,71.756,-35.081,0.0,150.187
2.22,178.572,108.45,71.74,-35.282,-1.4210854715202004e-14,150.202
2.23,178.133,108.751,71.856,-35.028,-2.1316282072803006e-14,149.679
2.24,178.732,108.411,71.746,-35.396,-0.0010000000000047748,150.149
2.25,178.74,108.352,71.738,-35.354,-1.4210854715202004e-14,150.248
2.26,178.791,108.341,71.743,-35.389,7.105427357601002e-15,150.194
2.27,178.787,108.331,71.751,-35.367,-7.105427357601002e-15,150.142
2.28,178.862,108.325,71.744,-35.444,0.0010000000000047748,150.175
2.29,179.023,108.316,71.729,-35.61,0.0,150.18
2.3,178.984,108.346,71.757,-35.574,0.000999999999990564,150.014
2.31,178.912,108.336,71.779,-35.468,-0.0010000000000047748,149.889
2.32,179.061,108.221,71.771,-35.511,-7.105427357601002e-15,149.921
2.33,179.196,108.139,71.743,-35.591,-0.0009999999999976694,150.154
2.34,179.47,108.037,71.714,-35.793,-7.105427357601002e-15,150.318
2.35,179.62,107.964,71.701,-35.883,-7.105427357601002e-15,150.37
2.36,179.711,107.971,71.713,-35.969,-2.1316282072803006e-14,150.351
2.37,179.854,107.968,71.719,-36.103,-2.1316282072803006e-14,150.27
2.38,180.061,107.931,71.713,-36.278,-0.0010000000000118803,150.247
2.39,180.304,107.89,71.702,-36.491,-0.0010000000000047748,150.211
2.4,180.661,107.712,71.741,-36.632,-7.105427357601002e-15,150.344
2.41,180.963,107.498,71.852,-36.61,0.0010000000000047748,150.432
2.42,181.259,107.283,71.976,-36.567,0.0010000000000118803,150.462
2.43,181.663,106.997,72.111,-36.549,-7.105427357601002e-15,150.593
2.44,181.838,106.88,72.276,-36.442,7.105427357601002e-15,150.494
2.45,182.175,106.648,72.413,-36.409,-0.0010000000000118803,150.575
2.46,182.326,106.515,72.59,-36.251,7.105427357601002e-15,150.364
2.47,182.697,106.27,72.762,-36.205,0.0,150.416
2.48,183.005,106.065,72.942,-36.128,0.0,150.403
2.49,183.248,105.895,73.075,-36.069,0.0010000000000189857,150.377
2.5,183.443,105.763,73.215,-35.991,-1.4210854715202004e-14,150.297
2.51,183.655,105.615,73.342,-35.928,0.0,150.263
2.52,183.832,105.488,73.404,-35.917,0.0010000000000047748,150.297
2.53,184.042,105.339,73.501,-35.879,-0.0009999999999976694,150.329
2.54,184.221,105.213,73.62,-35.813,-0.000999999999990564,150.286
2.55,184.478,105.034,73.734,-35.778,-2.1316282072803006e-14,150.376
2.56,184.854,104.772,73.835,-35.791,-2.842170943040401e-14,150.631
2.57,184.937,104.713,73.91,-35.74,-7.105427357601002e-15,150.561
2.58,185.161,104.552,73.962,-35.75,-0.0010000000000047748,150.711
2.59,185.29,104.474,74.017,-35.748,0.0009999999999976694,150.784
2.6,185.349,104.436,74.045,-35.74,7.105427357601002e-15,150.789
2.61,185.335,104.435,74.055,-35.715,0.0,150.755
2.62,185.405,104.385,74.075,-35.715,0.0,150.809
2.63,185.419,104.376,74.078,-35.717,-1.4210854715202004e-14,150.834
2.64,185.404,104.382,74.047,-35.739,-7.105427357601002e-15,150.862
2.65,185.38,104.398,74.022,-35.756,1.4210854715202004e-14,150.888
2.66,185.362,104.415,74.019,-35.758,7.105427357601002e-15,150.887
2.67,185.307,104.451,74.019,-35.739,2.1316282072803006e-14,150.819
2.68,185.258,104.479,74.009,-35.728,-7.105427357601002e-15,150.751
2.69,185.302,104.498,74.133,-35.668,0.0009999999999976694,150.701
2.7,185.287,104.509,74.143,-35.653,-7.105427357601002e-15,150.663
2.71,185.271,104.519,74.156,-35.635,0.0010000000000118803,150.608
2.72,185.28,104.515,74.161,-35.634,0.0,150.606
2.73,185.259,104.529,74.135,-35.653,2.1316282072803006e-14,150.637
2.74,185.232,104.549,74.123,-35.658,0.0,150.651
2.75,185.285,104.52,74.098,-35.707,7.105427357601002e-15,150.792
2.76,185.257,104.544,74.093,-35.708,0.0,150.787
2.77,185.135,104.631,74.099,-35.667,1.4210854715202004e-14,150.643
2.78,185.083,104.67,74.113,-35.641,0.0009999999999976694,150.569
2.79,185.03,104.71,74.108,-35.632,7.105427357601002e-15,150.524
2.8,184.961,104.752,74.02,-35.693,-1.4210854715202004e-14,150.569
2.81,184.943,104.764,74.031,-35.676,0.0,150.523
2.82,184.847,104.828,74.034,-35.64,-0.0010000000000047748,150.388
2.83,184.774,104.884,74.098,-35.559,-0.0010000000000047748,150.193
2.84,184.773,104.887,74.102,-35.557,-0.000999999999990564,150.18
2.85,184.768,104.905,74.112,-35.561,-7.105427357601002e-15,150.213
2.86,184.732,104.926,74.105,-35.552,-0.0009999999999976694,150.158
2.87,184.64,104.984,74.095,-35.529,2.1316282072803006e-14,150.073
2.88,184.655,104.956,74.106,-35.505,-7.105427357601002e-15,149.968
2.89,184.693,104.932,74.164,-35.461,-1.4210854715202004e-14,149.881
2.9,184.864,104.848,74.213,-35.498,-0.0010000000000118803,150.043
2.91,184.911,104.822,74.254,-35.48,0.0009999999999976694,150.029
2.92,184.905,104.818,74.295,-35.429,0.0010000000000047748,149.923
2.93,184.972,104.78,74.331,-35.421,-7.105427357601002e-15,149.972
2.94,185.0,104.768,74.342,-35.426,0.0,150.026
2.95,185.068,104.742,74.366,-35.444,-1.4210854715202004e-14,150.135
2.96,185.132,104.704,74.267,-35.568,-0.0010000000000047748,150.452
2.97,185.087,104.714,74.195,-35.607,0.0010000000000047748,150.487
2.98,185.022,104.757,74.172,-35.606,-0.0009999999999976694,150.464
2.99,184.969,104.798,74.242,-35.524,-0.000999999999990564,150.325
3.0,184.913,104.829,74.202,-35.54,-7.105427357601002e-15,150.316
3.01,184.873,104.861,74.236,-35.498,7.105427357601002e-15,150.225
3.02,184.846,104.885,74.281,-35.45,0.0,150.113
3.03,184.808,104.911,74.271,-35.449,0.0010000000000047748,150.061
3.04,184.717,104.986,74.274,-35.428,-0.0010000000000189857,149.977
3.05,184.656,105.027,74.252,-35.431,-1.4210854715202004e-14,149.948
3.06,184.579,105.089,74.222,-35.445,-0.0010000000000118803,149.948
3.07,184.548,105.119,74.196,-35.471,-7.105427357601002e-15,150.005
3.08,184.495,105.154,74.158,-35.492,0.0009999999999976694,150.022
3.09,184.492,105.165,74.124,-35.533,0.0,150.123
3.1,184.493,105.169,74.135,-35.527,1.4210854715202004e-14,150.134
3.11,184.468,105.183,74.133,-35.517,-0.0009999999999976694,150.095
3.12,184.418,105.227,74.227,-35.418,-7.105427357601002e-15,149.917
3.13,184.35,105.279,74.217,-35.412,7.105427357601002e-15,149.854
3.14,184.268,105.344,74.217,-35.395,7.105427357601002e-15,149.751
3.15,184.159,105.427,74.175,-35.412,0.0009999999999976694,149.698
3.16,184.051,105.506,74.127,-35.43,7.105427357601002e-15,149.659
3.17,183.967,105.571,74.071,-35.467,-1.4210854715202004e-14,149.675
3.18,183.938,105.598,74.028,-35.508,2.1316282072803006e-14,149.753
3.19,183.956,105.599,74.037,-35.519,0.0010000000000118803,149.807
3.2,183.952,105.606,74.046,-35.512,1.4210854715202004e-14,149.814
3.21,183.974,105.595,74.055,-35.514,2.1316282072803006e-14,149.852
3.22,183.951,105.617,74.061,-35.507,7.105427357601002e-15,149.835
3.23,183.918,105.645,74.069,-35.494,0.0,149.787
3.24,183.845,105.702,74.078,-35.469,7.105427357601002e-15,149.682
3.25,183.788,105.754,74.108,-35.434,-1.4210854715202004e-14,149.585
3.26,183.757,105.785,74.104,-35.438,0.0,149.573
3.27,183.752,105.798,74.121,-35.429,-1.4210854715202004e-14,149.579
3.28,183.73,105.82,74.116,-35.434,1.4210854715202004e-14,149.62
3.29,183.748,105.817,74.113,-35.452,1.4210854715202004e-14,149.708
3.3,183.748,105.827,74.089,-35.487,0.0010000000000118803,149.807
3.31,183.746,105.839,74.086,-35.499,-7.105427357601002e-15,149.857
3.32,183.712,105.87,74.073,-35.509,0.0,149.872
3.33,183.701,105.883,74.107,-35.477,7.105427357601002e-15,149.82
3.34,183.666,105.915,74.097,-35.484,-7.105427357601002e-15,149.803
3.35,183.645,105.936,74.119,-35.463,0.0009999999999834586,149.767
3.36,183.625,105.957,74.129,-35.453,1.4210854715202004e-14,149.756
3.37,183.61,105.975,74.129,-35.457,0.0009999999999976694,149.79
3.38,183.591,106.011,74.106,-35.496,-7.105427357601002e-15,149.951
3.39,183.575,106.034,74.093,-35.516,7.105427357601002e-15,150.016
3.4,183.601,106.028,74.09,-35.54,0.0009999999999976694,150.115
3.41,183.594,106.037,74.082,-35.549,-7.105427357601002e-15,150.152
3.42,183.592,106.035,74.069,-35.559,0.000999999999990564,150.155
3.43,183.552,106.057,73.981,-35.628,0.0,150.202
3.44,183.88,105.823,73.919,-35.784,7.105427357601002e-15,150.607
3.45,183.672,105.984,73.962,-35.693,-0.000999999999990564,150.423
3.46,183.453,106.136,74.006,-35.583,0.0,150.052
3.47,183.45,106.147,73.989,-35.608,7.105427357601002e-15,150.11
3.48,183.406,106.179,73.982,-35.603,-7.105427357601002e-15,150.107
3.49,183.462,106.138,73.979,-35.62,-0.0009999999999976694,150.148
3.5,183.43,106.167,73.891,-35.705,-0.0010000000000047748,150.291
3.51,183.367,106.216,73.855,-35.728,2.1316282072803006e-14,150.328
3.52,183.284,106.283,73.823,-35.744,0.0,150.32
3.53,183.231,106.33,73.8,-35.761,7.105427357601002e-15,150.333
3.54,183.097,106.429,73.751,-35.776,0.0009999999999976694,150.319
3.55,183.01,106.495,73.768,-35.736,-0.0009999999999976694,150.236
3.56,182.941,106.549,73.745,-35.745,-7.105427357601002e-15,150.226
3.57,182.912,106.577,73.753,-35.737,0.0009999999999976694,150.244
3.58,182.831,106.647,73.75,-35.729,0.0010000000000047748,150.234
3.59,182.69,106.749,73.576,-35.863,0.0,150.379
3.6,182.607,106.813,73.545,-35.876,0.0009999999999976694,150.388
3.61,182.515,106.881,73.49,-35.906,7.105427357601002e-15,150.418
3.62,182.796,106.696,73.306,-36.186,7.105427357601002e-15,151.176
3.63,182.743,106.726,73.17,-36.299,7.105427357601002e-15,151.341
3.64,182.632,106.802,73.191,-36.243,-7.105427357601002e-15,151.201
3.65,182.56,106.857,73.151,-36.266,-7.105427357601002e-15,151.223
3.66,182.469,106.92,73.083,-36.306,0.0,151.262
3.67,182.343,107.006,73.045,-36.304,1.4210854715202004e-14,151.22
3.68,182.281,107.048,72.934,-36.395,-7.105427357601002e-15,151.388
3.69,182.248,107.076,72.872,-36.451,-0.0009999999999834586,151.489
3.7,182.156,107.142,72.79,-36.508,7.105427357601002e-15,151.581
3.71,181.985,107.264,72.734,-36.515,-1.4210854715202004e-14,151.52
3.72,181.878,107.334,72.638,-36.574,1.4210854715202004e-14,151.577
3.73,181.786,107.398,72.607,-36.577,0.0,151.541
3.74,181.681,107.466,72.543,-36.604,0.0,151.543
3.75,181.618,107.51,72.555,-36.573,7.105427357601002e-15,151.452
3.76,181.555,107.552,72.526,-36.581,-1.4210854715202004e-14,151.433
3.77,181.47,107.61,72.574,-36.506,0.0,151.246
3.78,181.401,107.657,72.548,-36.511,0.0009999999999976694,151.189
3.79,181.432,107.666,72.599,-36.498,-0.0009999999999834586,151.165
3.8,181.431,107.674,72.602,-36.503,-1.4210854715202004e-14,151.173
3.81,181.376,107.709,72.473,-36.612,-7.105427357601002e-15,151.295
3.82,181.361,107.718,72.369,-36.709,-0.000999999999990564,151.43
3.83,181.391,107.691,72.43,-36.652,1.4210854715202004e-14,151.367
3.84,181.333,107.732,72.442,-36.624,0.0009999999999976694,151.267
3.85,180.879,108.036,72.646,-36.269,7.105427357601002e-15,150.259
3.86,180.947,107.959,72.559,-36.348,0.000999999999990564,150.426
3.87,181.405,107.697,72.654,-36.448,-7.105427357601002e-15,150.875
3.88,181.715,107.507,72.738,-36.484,-7.105427357601002e-15,151.097
3.89,181.522,107.63,72.771,-36.381,1.4210854715202004e-14,150.83
3.9,181.613,107.573,72.818,-36.368,7.105427357601002e-15,150.857
3.91,181.405,107.709,72.879,-36.234,-0.0009999999999976694,150.44
3.92,181.448,107.683,72.896,-36.234,-0.0010000000000118803,150.463
3.93,181.432,107.695,72.905,-36.222,2.1316282072803006e-14,150.418
3.94,181.561,107.616,72.89,-36.287,-7.105427357601002e-15,150.626
3.95,181.591,107.594,72.9,-36.285,0.0,150.65
