time,hka,mldfa,mpta,jlca,mldta,delta
5.940,186.042,120.922,53.140,0.103,106.856,-73.927
5.950,186.193,120.996,52.888,0.077,107.939,-74.379
5.960,186.282,121.167,52.595,0.045,109.320,-74.898
5.970,186.384,121.295,52.253,0.068,110.917,-75.494
5.980,186.877,121.431,51.676,0.015,113.028,-76.648
5.990,186.973,121.687,51.281,0.059,115.093,-77.439
6.000,187.041,121.936,50.836,0.187,117.352,-78.329
6.010,187.106,122.156,50.404,0.334,119.500,-79.191
6.020,187.305,122.429,49.837,0.429,122.112,-80.325
6.030,187.513,122.695,49.337,0.456,124.435,-81.327
6.040,187.561,123.036,48.772,0.631,127.596,-82.457
6.050,187.465,123.407,48.231,0.898,130.652,-83.539
6.060,188.079,123.823,47.603,0.495,133.176,-84.793
6.070,188.125,124.243,47.047,0.585,136.092,-85.906
6.080,188.096,124.669,46.524,0.711,139.097,-86.952
6.090,188.491,125.082,45.787,0.640,142.220,-88.426
6.100,188.700,125.636,45.046,0.617,145.312,-89.907
6.110,188.885,126.179,44.396,0.540,148.123,-91.208
6.120,189.014,126.596,43.899,0.491,150.475,-92.201
6.130,189.234,126.955,43.530,0.282,151.934,-92.941
6.140,189.393,127.500,42.572,0.535,155.526,-94.856
6.150,189.529,128.065,41.870,0.536,158.051,-96.260
6.160,189.583,128.660,41.330,0.427,160.280,-97.341
6.170,189.509,129.314,40.621,0.557,162.515,-98.759
6.180,189.450,130.027,40.005,0.517,164.592,-99.989
6.190,189.950,130.831,39.168,0.051,166.554,-101.664
6.200,189.444,131.076,38.803,0.677,167.946,-102.394
6.210,189.440,131.594,38.245,0.722,169.145,-103.511
6.220,189.852,132.211,37.380,0.557,170.884,-105.240
6.230,190.017,132.863,36.859,0.261,171.704,-106.282
6.240,190.537,133.425,36.159,0.121,173.204,-107.924
6.250,190.316,133.978,35.612,0.094,174.263,-108.775
6.260,190.266,134.484,35.100,0.149,175.313,-109.799
6.270,190.486,134.947,34.455,0.112,176.463,-111.090
6.280,189.809,135.380,34.474,0.337,175.980,-111.053
6.290,189.887,135.914,33.900,0.298,176.669,-112.200
6.300,189.940,136.455,33.431,0.174,177.186,-113.137
6.310,190.018,136.968,32.854,0.160,177.970,-114.291
6.320,190.185,137.460,32.321,0.033,178.614,-115.357
6.330,189.721,138.026,32.142,0.111,178.794,-115.715
6.340,189.643,138.550,31.748,0.058,179.229,-116.504
6.350,189.640,139.004,31.241,0.115,179.755,-117.519
6.360,189.584,139.447,30.962,0.007,179.952,-118.076
6.370,189.437,139.899,30.700,0.037,179.978,-118.673
6.380,189.367,140.335,30.297,0.001,179.685,-119.407
6.390,189.274,140.745,29.854,0.126,179.451,-120.292
6.400,189.270,141.400,29.448,0.118,179.146,-121.339
6.410,189.251,141.796,29.000,0.048,178.740,-122.095
6.420,189.170,142.179,28.618,0.033,178.485,-122.765
6.430,189.264,142.295,28.217,0.224,178.067,-123.566
6.440,189.222,142.644,27.833,0.302,177.778,-124.334
6.450,189.129,142.991,27.547,0.333,177.711,-124.906
6.460,189.093,143.305,27.169,0.433,177.411,-125.662
6.470,189.027,143.622,26.842,0.509,177.269,-126.316
6.480,188.994,143.916,26.514,0.576,177.101,-126.971
6.490,188.978,144.187,26.229,0.606,177.031,-127.543
6.500,188.936,144.441,25.964,0.660,176.968,-128.071
6.510,188.945,144.837,25.739,0.478,177.009,-128.521
6.520,188.895,145.026,25.581,0.498,177.146,-128.838
6.530,188.842,145.166,25.492,0.501,177.394,-129.017
6.540,188.758,145.312,25.445,0.486,177.733,-129.111
6.550,188.666,145.442,25.425,0.467,178.097,-129.150
6.560,188.594,145.585,25.425,0.396,178.500,-129.150
6.570,188.426,145.723,25.448,0.403,178.884,-129.104
6.580,188.355,145.842,25.375,0.428,179.113,-129.249
6.590,188.258,145.949,25.313,0.480,179.339,-129.375
6.600,188.192,146.058,25.207,0.543,179.484,-129.585
6.610,188.162,146.156,25.062,0.620,179.548,-129.877
6.620,188.153,146.252,24.917,0.679,179.598,-130.167
6.630,188.021,146.351,24.895,0.732,179.804,-130.209
6.640,188.061,146.466,24.747,0.727,179.815,-130.506
6.650,187.997,146.584,24.693,0.727,179.931,-130.615
6.660,187.961,146.700,24.594,0.745,179.954,-130.812
6.670,187.912,146.829,24.507,0.752,179.977,-130.985
6.680,187.879,146.968,24.264,0.889,179.805,-131.471
6.690,187.786,147.107,24.149,0.959,179.774,-131.702
6.700,187.767,147.245,23.972,1.016,179.673,-132.057
6.710,187.626,147.319,23.946,1.109,179.786,-132.108
6.720,187.617,147.400,23.853,1.130,179.786,-132.295
6.730,187.685,147.407,23.776,1.133,179.858,-132.449
6.740,187.757,147.444,23.703,1.096,179.923,-132.594
6.750,187.645,147.417,23.735,1.203,179.885,-132.531
6.760,187.616,147.506,23.673,1.205,179.858,-132.654
6.770,187.568,147.559,23.605,1.268,179.844,-132.791
6.780,187.577,147.593,23.447,1.382,179.983,-133.106
6.790,187.563,147.573,23.487,1.377,179.806,-133.026
6.800,187.704,147.611,23.379,1.306,179.846,-133.242
6.810,187.613,147.627,23.496,1.265,179.560,-133.009
6.820,187.498,147.639,23.652,1.211,179.210,-132.697
6.830,187.526,147.611,23.663,1.200,179.050,-132.675
6.840,187.424,147.596,23.803,1.177,178.716,-132.394
6.850,187.368,147.595,23.908,1.130,178.417,-132.184
6.860,187.341,147.524,23.998,1.137,178.162,-132.004
6.870,187.210,147.484,24.210,1.096,177.743,-131.579
6.880,187.151,147.430,24.439,0.980,177.311,-131.121
6.890,187.124,147.374,24.534,0.968,177.078,-130.932
6.900,187.074,147.317,24.652,0.957,176.815,-130.696
6.910,187.037,147.259,24.896,0.808,176.337,-130.207
6.920,186.995,147.209,25.045,0.751,175.999,-129.911
6.930,186.947,147.147,25.232,0.674,175.601,-129.535
6.940,186.840,147.083,25.460,0.617,175.139,-129.079
6.950,186.726,147.020,25.666,0.587,174.708,-128.667
6.960,186.675,146.935,25.818,0.572,174.354,-128.364
6.970,186.636,146.845,26.013,0.507,173.944,-127.975
6.980,186.603,146.758,26.185,0.454,173.566,-127.630
6.990,186.592,146.672,26.344,0.392,173.217,-127.312
7.000,186.536,146.586,26.557,0.321,172.790,-126.886
7.010,186.498,146.512,26.773,0.217,172.353,-126.454
7.020,186.432,146.445,26.972,0.151,171.952,-126.056
7.030,186.364,146.394,27.145,0.097,171.593,-125.709
7.040,186.325,146.339,27.315,0.021,171.231,-125.370
7.050,186.255,146.274,27.468,0.003,170.916,-125.064
7.060,186.191,146.214,27.616,0.021,170.599,-124.811
7.070,186.133,146.123,27.780,0.035,170.253,-124.510
7.080,186.115,146.024,27.981,0.119,169.834,-124.277
7.090,186.079,145.927,28.188,0.194,169.393,-124.012
7.100,186.057,145.822,28.428,0.306,168.887,-123.758
7.110,186.025,145.716,28.673,0.413,168.369,-123.481
7.120,185.967,145.616,28.902,0.485,167.879,-123.166
7.130,185.877,145.529,29.139,0.545,167.380,-122.813
7.140,185.813,145.441,29.316,0.570,166.989,-122.508
7.150,185.723,145.361,29.493,0.576,166.608,-122.167
7.160,185.636,145.276,29.658,0.570,166.248,-121.823
7.170,185.579,145.174,29.827,0.580,165.881,-121.506
7.180,185.519,145.081,29.995,0.595,165.509,-121.200
7.190,185.480,144.977,30.190,0.647,165.073,-120.915
7.200,185.456,144.876,30.370,0.701,164.644,-120.663
7.210,185.396,144.760,30.619,0.775,164.092,-120.312
7.220,185.362,144.656,30.885,0.902,163.494,-120.035
7.230,185.282,144.545,31.139,0.967,162.918,-119.656
7.240,185.216,144.461,31.318,0.995,162.472,-119.354
7.250,185.149,144.367,31.524,1.040,161.992,-119.031
7.260,185.079,144.289,31.710,1.077,161.548,-118.735
7.270,185.030,144.210,31.897,1.136,161.103,-118.479
7.280,184.977,144.120,32.127,1.224,160.570,-118.194
7.290,184.907,144.040,32.290,1.237,160.161,-117.896
7.300,184.864,143.957,32.479,1.300,159.700,-117.641
7.310,184.770,143.887,32.634,1.291,159.296,-117.314
7.320,184.688,143.819,32.814,1.322,158.842,-117.014
7.330,184.598,143.757,33.005,1.360,158.375,-116.710
7.340,184.531,143.692,33.192,1.415,157.933,-116.445
7.350,184.430,143.640,33.365,1.435,157.527,-116.140
7.360,184.369,143.595,33.504,1.468,157.204,-115.928
7.370,184.297,143.560,33.631,1.487,156.908,-115.713
7.380,184.254,143.523,33.754,1.530,156.628,-115.553
7.390,184.211,143.484,33.837,1.532,156.424,-115.390
7.400,184.114,143.445,33.851,1.409,156.349,-115.117
7.410,184.051,143.416,34.031,1.498,155.966,-114.935
7.420,184.018,143.374,34.117,1.509,155.750,-114.784
7.430,183.953,143.326,34.168,1.447,155.594,-114.558
7.440,183.945,143.261,34.204,1.409,155.464,-114.411
7.450,183.950,143.214,34.313,1.476,155.205,-114.327
7.460,183.970,143.157,34.348,1.474,155.089,-114.252
7.470,184.013,143.134,34.386,1.533,154.981,-114.294
7.480,184.098,143.092,34.450,1.640,154.857,-114.380
7.490,184.141,143.076,34.446,1.663,154.854,-114.433
7.500,184.153,143.058,34.457,1.667,154.872,-114.421
7.510,184.148,143.069,34.443,1.659,154.951,-114.433
7.520,184.132,143.093,34.381,1.607,155.132,-114.451
7.530,184.084,143.113,34.355,1.552,155.269,-114.394
7.540,184.062,143.128,34.231,1.420,155.584,-114.379
7.550,184.092,143.145,34.115,1.351,155.887,-114.473
7.560,184.110,143.151,34.060,1.321,156.062,-114.522
7.570,184.195,143.144,34.010,1.350,156.220,-114.679
7.580,184.259,143.136,34.005,1.400,156.281,-114.791
7.590,184.323,143.131,33.976,1.430,156.366,-114.908
7.600,184.320,143.130,33.855,1.306,156.610,-114.901
7.610,184.351,143.125,33.873,1.349,156.589,-114.952
7.620,184.346,143.122,33.864,1.332,156.612,-114.935
7.630,184.336,143.131,33.892,1.359,156.560,-114.934
7.640,184.311,143.148,33.878,1.336,156.588,-114.918
7.650,184.291,143.158,33.879,1.328,156.591,-114.898
7.660,184.291,143.155,33.836,1.281,156.692,-114.891
7.670,184.300,143.167,33.847,1.314,156.671,-114.934
7.680,184.345,143.161,33.788,1.294,156.798,-115.012
7.690,184.375,143.166,33.828,1.369,156.749,-115.081
7.700,184.405,143.166,33.704,1.275,157.011,-115.142
7.710,184.419,143.169,33.660,1.248,157.121,-115.176
7.720,184.422,143.172,33.649,1.244,157.160,-115.189
7.730,184.438,143.198,33.631,1.267,157.217,-115.272
7.740,184.437,143.201,33.633,1.271,157.229,-115.277
7.750,184.449,143.215,33.643,1.307,157.219,-115.328
7.760,184.474,143.218,33.641,1.333,157.233,-115.383
7.770,184.479,143.231,33.617,1.327,157.291,-115.420
7.780,184.499,143.228,33.590,1.318,157.342,-115.455
7.790,184.519,143.227,33.574,1.320,157.388,-115.491
7.800,184.530,143.220,33.546,1.296,157.460,-115.501
7.810,184.577,143.211,33.617,1.405,157.342,-115.576
7.820,184.585,143.218,33.498,1.300,157.579,-115.605
7.830,184.608,143.210,33.449,1.267,157.673,-115.636
7.840,184.621,143.216,33.533,1.370,157.519,-115.674
7.850,184.590,143.229,33.468,1.288,157.645,-115.638
7.860,184.560,143.243,33.499,1.302,157.587,-115.606
7.870,184.521,143.261,33.518,1.299,157.550,-115.563
7.880,184.494,143.271,33.524,1.289,157.549,-115.530
7.890,184.465,143.280,33.523,1.268,157.558,-115.490
7.900,184.496,143.277,33.534,1.306,157.562,-115.545
7.910,184.476,143.284,33.413,1.174,157.794,-115.521
7.920,184.510,143.290,33.380,1.180,157.873,-115.600
7.930,184.535,143.288,33.344,1.167,157.950,-115.647
7.940,184.530,143.290,33.358,1.179,157.926,-115.641
7.950,184.539,143.303,33.358,1.200,157.934,-115.683
7.960,184.540,143.302,33.386,1.228,157.883,-115.684
7.970,184.559,143.310,33.415,1.285,157.837,-115.738
7.980,184.546,143.316,33.370,1.232,157.923,-115.724
7.990,184.531,143.319,33.359,1.210,157.945,-115.701
8.000,184.523,143.321,33.339,1.183,157.987,-115.688
8.010,184.527,143.317,33.333,1.177,158.004,-115.687
8.020,184.503,143.309,33.302,1.114,158.065,-115.624
8.030,184.515,143.309,33.258,1.082,158.151,-115.648
8.040,184.515,143.301,33.257,1.073,158.148,-115.632
8.050,184.506,143.306,33.222,1.034,158.212,-115.625
8.060,184.484,143.316,33.190,0.989,158.268,-115.599
8.070,184.474,143.323,33.193,0.989,158.258,-115.594
8.080,184.460,143.324,33.206,0.989,158.234,-115.567
8.090,184.441,143.336,33.173,0.950,158.299,-115.555
8.100,184.415,143.336,33.170,0.921,158.304,-115.502
8.110,184.412,143.346,33.193,0.951,158.264,-115.516
8.120,184.410,143.339,33.134,0.883,158.381,-115.497
8.130,184.407,143.342,33.116,0.864,158.413,-115.497
8.140,184.426,143.344,33.126,0.896,158.393,-115.540
8.150,184.440,143.323,33.075,0.838,158.495,-115.525
8.160,184.481,143.318,33.118,0.918,158.421,-115.599
8.170,184.467,143.322,33.078,0.867,158.501,-115.577
8.180,184.462,143.325,33.004,0.790,158.649,-115.573
8.190,184.481,143.332,33.039,0.852,158.590,-115.626
8.200,184.468,143.335,33.035,0.838,158.603,-115.606
8.210,184.443,143.342,33.036,0.821,158.612,-115.571
8.220,184.447,143.350,33.019,0.816,158.645,-115.594
8.230,184.482,143.358,33.098,0.939,158.507,-115.680
8.240,184.490,143.369,33.038,0.897,158.627,-115.717
8.250,184.498,143.379,33.006,0.883,158.696,-115.754
8.260,184.480,143.379,33.000,0.859,158.729,-115.718
8.270,184.509,143.384,32.994,0.888,158.754,-115.787
8.280,184.492,143.387,32.925,0.804,158.893,-115.759
8.290,184.495,143.392,32.932,0.820,158.888,-115.775
8.300,184.474,143.397,32.909,0.780,158.942,-115.742
8.310,184.472,143.405,32.910,0.787,158.944,-115.753
8.320,184.451,143.410,32.876,0.737,159.009,-115.722
8.330,184.439,143.410,32.901,0.750,158.966,-115.699
8.340,184.424,143.420,32.895,0.739,158.980,-115.688
