Trajectories,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Subject 1:uFH,,,Subject 1:FH,,,Subject 1:MC,,,Subject 1:uFD,,,Subject 1:lFD,,,Subject 1:MFEC,,,Subject 1:LFEC,,,Subject 1:LTC,,,Subject 1:MTC,,,Subject 1:uTD,,,Subject 1:lTD,,,Subject 1:Heel,,,Subject 1:MM,,,Subject 1:LM,,,Subject 1:Toe,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,0,-22.35,52.1704,2.38725,-11.7123,44.8757,45.0877,-76.1706,84.7384,56.4209,25.3689,531.453,149.688,32.6876,455.567,222.01,15.2576,368.193,306.479,76.3163,339.78,249.022,72.3062,280.584,288.927,-10.7534,308.929,298.065,-21.4983,212.046,215.026,-42.8982,159.348,140.707,-39.9142,579.171,30.3824,-2.08,614.051,81.3927,38.2389,574.38,49.1156,108.437,646.576,63.0313
2,0,-22.342,52.1816,2.39413,-11.7119,44.8924,45.0831,-76.1562,84.7591,56.4194,25.3796,531.462,149.685,32.704,455.565,222.001,15.2943,368.196,306.476,76.3698,339.797,249.03,72.3484,280.649,288.912,-10.7112,308.944,298.051,-21.477,212.046,215.016,-42.8714,159.357,140.686,-39.9027,579.172,30.3746,-2.08023,614.055,81.3883,38.2499,574.4,49.1143,108.432,646.609,63.0462
3,0,-22.3395,52.1834,2.40024,-11.7044,44.903,45.0849,-76.146,84.7595,56.4406,25.4044,531.463,149.683,32.7391,455.57,221.995,15.2862,368.189,306.483,76.3912,339.819,249.027,72.4107,280.688,288.887,-10.6425,308.956,298.053,-21.5827,212.041,215.105,-42.856,159.354,140.7,-39.9024,579.167,30.3779,-2.06754,614.063,81.402,38.2566,574.394,49.1087,108.437,646.628,63.0317
4,0,-22.3413,52.1761,2.40097,-11.7047,44.8936,45.0864,-76.1299,84.7546,56.4645,25.445,531.461,149.67,32.8005,455.579,221.983,15.3544,368.18,306.479,76.493,339.773,248.991,72.5004,280.61,288.88,-10.5722,308.964,298.058,-21.486,212.049,215.099,-42.8202,159.358,140.716,-39.9004,579.167,30.3858,-2.04571,614.063,81.394,38.2596,574.379,49.0813,108.465,646.613,62.9831
5,0,-22.3611,52.1724,2.4097,-11.7034,44.8839,45.0944,-76.1272,84.7461,56.4921,25.4962,531.467,149.654,32.8845,455.577,221.961,15.4458,368.186,306.465,76.5022,339.722,248.95,72.5784,280.566,288.868,-10.479,308.969,298.071,-21.3991,212.045,215.106,-42.7798,159.361,140.739,-39.9024,579.179,30.3977,-2.00456,614.061,81.3852,38.2627,574.344,49.0477,108.506,646.593,62.9105
6,0,-22.3786,52.1639,2.42975,-11.6898,44.8753,45.1059,-76.117,84.7356,56.534,25.5597,531.467,149.629,32.9716,455.588,221.936,15.5613,368.192,306.457,76.5726,339.706,248.932,72.6617,280.538,288.848,-10.3821,308.97,298.086,-21.31,212.046,215.108,-42.6444,159.386,140.74,-39.8915,579.181,30.4138,-1.9492,614.062,81.3661,38.2848,574.333,49.0055,108.558,646.561,62.8193
7,0,-22.377,52.1598,2.4417,-11.6783,44.8747,45.1199,-76.1068,84.7253,56.5688,25.6176,531.468,149.607,33.1035,455.591,221.923,15.67,368.203,306.448,76.6172,339.707,248.891,72.7411,280.611,288.804,-10.2802,308.956,298.087,-21.2188,212.038,215.112,-42.5774,159.387,140.752,-39.8744,579.175,30.43,-1.9036,614.065,81.359,38.3228,574.342,48.9968,108.603,646.522,62.733
8,0,-22.4,52.1572,2.4431,-11.6805,44.8714,45.127,-76.1116,84.7332,56.585,25.6778,531.467,149.577,33.165,455.589,221.9,15.772,368.198,306.43,76.5564,338.985,249.366,72.8031,280.664,288.767,-10.202,308.949,298.076,-21.1459,212.038,215.099,-42.6089,159.345,140.784,-39.875,579.177,30.4316,-1.86536,614.083,81.3658,38.3309,574.317,48.9652,108.629,646.491,62.6546
