Trajectories,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Subject 1:uFH,,,Subject 1:FH,,,Subject 1:MC,,,Subject 1:uFD,,,Subject 1:lFD,,,Subject 1:MFEC,,,Subject 1:LFEC,,,Subject 1:LTC,,,Subject 1:MTC,,,Subject 1:uTD,,,Subject 1:lTD,,,Subject 1:Heel,,,Subject 1:MM,,,Subject 1:LM,,,Subject 1:Toe,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,0,-37.2838,-52.7821,14.1948,-19.9442,-47.2017,55.2857,-82.1343,-4.198,64.693,47.1976,543.492,194.19,42.3971,439.907,211.669,19.1288,319.37,213.581,106.559,329.887,213.228,97.0804,247.848,201.569,16.5423,279.109,216.161,-5.34788,162.595,167.925,-37.1557,90.8697,116.92,51.543,649.88,96.4751,31.7377,649.581,167.01,96.1886,639.185,162.905,100.767,689.815,249.268
2,0,-37.2914,-52.7757,14.1921,-19.9496,-47.2051,55.2798,-82.1143,-4.19704,64.6848,47.7009,543.376,191.401,42.7308,440.005,209.968,19.1666,319.548,213.161,106.697,329.855,212.784,97.1208,247.844,201.564,16.5969,279.086,216.172,-5.35594,162.483,168.077,-37.1533,90.8714,116.929,52.3752,648.7,92.5428,32.4673,649.192,163.043,96.9238,638.986,159.399,101.5,690.153,245.004
3,0,-37.2749,-52.7791,14.2027,-19.9364,-47.2055,55.2843,-82.0909,-4.19386,64.7037,48.2056,543.255,188.756,43.0996,440.08,208.341,19.306,319.68,212.721,106.912,329.428,212.78,97.1979,247.822,201.572,16.6616,279.081,216.184,-5.31124,162.481,168.085,-37.1377,90.8665,116.948,53.1924,647.577,88.8362,33.1842,648.798,159.292,97.6014,635.049,154.126,102.06,690.331,241.032
4,0,-37.2553,-52.774,14.2139,-19.9282,-47.1936,55.2867,-82.1002,-4.15928,64.7278,48.7186,543.115,186.26,43.4565,440.141,206.781,19.4365,319.822,212.284,107.046,329.479,212.264,97.2842,247.803,201.568,16.7448,279.083,216.167,-5.24376,162.489,168.074,-37.0764,90.8795,116.941,54.0613,646.5,85.3276,33.9103,648.426,155.787,98.259,634.469,150.818,102.552,690.529,237.26
5,0,-37.2634,-52.7658,14.228,-19.945,-47.1816,55.3116,-82.1277,-4.10565,64.7448,49.2127,542.984,183.911,43.8338,440.186,205.28,19.5699,319.985,211.833,107.19,329.455,211.734,97.3592,247.793,201.535,16.8751,279.122,216.11,-5.17555,162.506,168.044,-37.0332,90.9149,116.926,54.8902,645.467,82.096,34.6052,648.044,152.495,98.9258,633.938,147.741,102.972,690.754,233.762
6,0,-37.2678,-52.7619,14.243,-19.9658,-47.1623,55.3229,-82.2034,-4.00697,64.783,49.7396,542.856,181.717,44.1683,440.242,203.9,19.7179,320.139,211.384,107.359,329.505,211.342,97.4796,247.774,201.497,17.0326,279.181,216.036,-5.08861,162.557,168.004,-36.9819,90.9571,116.902,55.7762,644.499,79.0685,35.3145,647.689,149.442,99.5623,633.368,144.859,103.537,691.015,230.447
7,0,-37.276,-52.7693,14.2789,-19.9662,-47.1453,55.3283,-82.2035,-3.94524,64.7879,50.2556,542.734,179.68,44.5169,440.289,202.61,19.9153,320.271,210.936,107.533,329.534,210.95,97.6353,247.761,201.437,17.2058,279.238,215.948,-4.97937,162.604,167.944,-36.9023,91.0066,116.869,56.6253,643.622,76.2884,36.0124,647.377,146.643,100.209,632.882,142.226,104.139,691.229,227.391
8,0,-37.2928,-52.7895,14.3012,-19.9667,-47.1294,55.3287,-82.1818,-3.89955,64.7734,50.7777,542.603,177.792,44.8336,440.348,201.44,20.1079,320.403,210.513,107.737,329.514,210.522,97.787,247.757,201.34,17.3726,279.303,215.831,-4.88007,162.656,167.872,-36.8325,91.0505,116.824,57.4571,642.789,73.7104,36.6903,647.055,144.045,100.861,632.455,139.795,104.744,691.405,224.551
